,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
334,1.6844099,0.35637945,-1.6340787,-0.77134883,1.7182262,-0.23238105
335,-0.17570207,-0.07556486,-2.8308933,-2.3163314,0.08711642,-0.27473187
336,-0.25632116,-0.37492764,-2.992868,-2.4038296,-0.15660322,-0.7464635
337,0.70397365,0.21940625,-2.1398792,-2.115981,0.37412816,0.22260445
338,-0.59764993,0.70316267,-3.2183437,-2.7692556,-0.5988936,0.99776495
339,-0.8970307,0.4858662,-3.5779266,-3.8539205,-1.140224,0.54943645
340,1.516462,-0.7993748,-1.5987428,-1.4764243,1.8925536,-0.9104464
341,-0.08578333,-1.5467016,-2.5674567,-1.4700822,0.13412634,-2.1860814
342,0.43234608,0.568238,-2.3513036,-1.7260098,0.7269894,0.5701737
343,-0.19913468,0.7471651,-2.7706156,-1.6611423,-0.097707175,1.3491518
344,-0.08090785,-2.1435714,-3.129989,-1.3625702,-0.24926458,-1.5169187
345,1.0507618,0.94301,-1.9848095,-1.6173259,1.5300815,0.4666637
346,-0.5813856,0.37257218,-3.104076,-2.192834,-0.7947532,0.34287918
347,0.8836667,0.9873215,-2.1841788,-0.8451524,0.6354411,1.3702259
348,-0.065221876,-0.58882535,-2.806731,-2.549954,0.040187933,-0.6384768
349,0.32836398,0.9767047,-2.5108213,-2.023589,0.042055637,1.1678019
350,1.6865923,-0.97830355,-1.5389434,-0.9954597,1.7222226,-0.9885642
351,0.15321305,-0.18602252,-2.7266555,-2.5522478,-0.12478945,-0.011933699
352,-1.0648228,0.22716856,-3.3709562,-2.5335112,-1.1758968,0.082690775
353,-0.23884675,-0.88097835,-3.0972927,-3.049989,-0.6090238,-0.83599395
354,0.5884508,-2.097013,-2.7346845,-1.8124796,0.71985245,-2.0717258
355,1.4398947,-0.44387805,-1.675039,-0.9945366,1.9469566,-0.09397119
356,0.82530016,-0.9472774,-2.220157,-2.2232983,1.2864594,-0.59188735
357,0.3736417,0.031422257,-2.5229394,-2.8698282,1.065161,-0.41158503
358,0.05196753,-2.0713944,-2.6438525,-0.76098955,0.17398946,-2.4978998
359,0.048218995,0.8702676,-2.6209078,-1.5435199,0.118147925,0.78241956
360,1.1236715,0.1363622,-1.9235796,-1.2035377,1.3969995,-0.23204002
361,-1.1767163,3.6865106,-6.7090936,-9.861412,-1.1710316,3.6687326
362,-0.30676946,-0.7778897,-2.9137034,-2.1953845,-0.17921911,-0.8575933
363,0.30552933,-2.2504263,-2.5763485,-0.8214948,0.79472625,-1.7538208
364,0.2056385,0.95805216,-2.553318,-1.8875514,0.022030488,-0.10380542
365,-0.22014043,-1.0426458,-2.9731035,-2.7231224,-0.4192841,-0.98505634
366,-0.49713334,0.0954622,-2.8318787,-1.1332698,-0.44819266,0.09662286
367,0.09092376,1.2622453,-2.7093585,-0.4369647,-0.115420565,1.0171934
368,-0.23796019,-0.953014,-2.9629824,-2.6758485,-0.072265446,-1.4973758
369,0.4396493,0.8338033,-2.3692622,-1.8726035,-0.33409885,0.36592895
370,-0.67380965,-2.218423,-4.422776,-3.9780974,-0.61836535,-1.9974852
371,0.19428441,2.1968327,-2.7952094,-2.4550574,0.3031793,2.3457074
372,1.1411643,1.6671693,-2.078578,-1.4302247,1.6335317,1.0207765
373,-0.31328222,-0.5561757,-3.0510893,-3.0961165,-0.37789202,-0.7785981
374,0.09832421,0.9183385,-2.621164,-0.92947495,0.48374772,1.3049372
375,-0.34204778,-1.1951853,-2.7670608,-1.439921,-0.462105,-0.83971643
376,1.752861,-0.9349476,-1.5655245,-0.4528473,1.5628922,-0.9774544
377,-0.5240824,-0.5695032,-3.2066731,-3.1573038,-0.45573896,-0.4636236
378,0.4631544,1.9485855,-2.435192,-2.4007907,0.42203426,1.1642483
379,0.7374867,-0.92717063,-2.0449204,-1.3067678,0.874594,-0.8780756
380,-0.6520082,1.0314521,-3.811424,-3.6966748,-0.4927808,1.0171202
381,-1.7520851,-0.691929,-8.714628,-13.870046,-1.7513071,-0.691617
382,0.5226432,-0.437688,-3.07467,-1.9647039,0.5015342,-1.0446386
383,-0.44912115,-0.16043389,-2.984572,-2.7616358,-0.5435947,-0.3872506
384,-0.017365217,0.280793,-2.8085089,-2.476828,-0.2893576,0.49024758
385,0.58952713,2.0902944,-2.3736622,-1.8550088,0.15144765,2.0911028
386,-0.5674633,-0.07773447,-3.1608684,-2.67167,-0.73341626,-0.20571344
387,0.007853776,2.2925196,-3.3009658,-3.679307,-0.28729814,2.2665896
388,1.2655854,0.12683392,-1.8243191,-0.94860554,1.2696346,-0.07108487
389,0.7839116,-0.27276433,-2.127128,-1.9749353,0.8309302,0.07127726
390,1.141469,0.34279794,-1.8679593,-2.0041358,1.7092309,0.015516847
391,0.28899178,-0.91883314,-2.5633883,-2.0207758,0.66104376,-0.8813865
392,0.5624714,-0.79197264,-2.5287352,-1.0654683,0.7811957,-0.4603936
393,-0.44367418,-0.8732047,-2.9671857,-2.288031,-0.3610714,-0.45473897
394,1.6104327,0.21547997,-1.6247396,-1.0971341,2.023778,0.3627625
395,0.30696878,-1.0593914,-2.5847354,-0.55446047,0.29312283,-0.8571367
396,0.7911521,-0.57882476,-2.0778384,-1.8561954,0.10247749,-0.08873418
397,0.91122377,-0.9181708,-2.2365956,-1.4386984,0.8652925,-0.24777055
398,-0.73022234,-2.2456584,-5.914388,-7.434907,-0.75669885,-2.2168064
399,-0.368185,0.5037997,-2.9139707,-1.5549139,-0.52846503,0.87988687
400,-0.4864848,0.08873379,-2.913873,-1.7737517,-0.79523027,0.04548045
401,0.22339895,1.76344,-2.8085403,-2.6796532,0.5808724,1.6397724
402,0.35283008,2.48361,-2.9982817,-2.503581,0.0850113,2.6279285
403,0.70368004,2.323421,-2.628684,-2.091041,0.5366198,2.1734366
404,0.102932364,0.6277782,-3.7871752,-3.1300678,0.11785355,0.80679387
405,-0.2504572,-0.995509,-2.8054533,-1.8943226,-0.063712955,-1.1061642
406,-0.9855541,1.8304281,-5.066991,-5.4926844,-1.0913061,1.9182389
407,-0.5263498,-1.2744166,-3.2652712,-3.0425217,-0.10777208,-1.5882864
408,0.27074483,2.0067515,-2.6274748,-0.66567945,0.51539284,2.0516176
409,-0.56326985,-1.0706419,-3.111606,-2.4301367,-0.5485906,-1.158006
410,0.10634485,-1.1815456,-2.5491214,-1.6384976,-0.2808639,-0.7450814
411,-0.46373567,-0.07675719,-3.0662408,-3.1089516,-0.38787812,-0.012107022
412,0.31773165,1.8463533,-3.1887918,-2.2719579,0.00025388598,1.7411513
413,-0.05531475,-1.0459234,-2.5709522,-1.4713084,-0.10266617,-0.6676321
414,-0.38637742,-0.98529804,-3.205864,-3.0376554,-0.06509,-0.99830323
415,-0.42991892,0.3084855,-3.0012727,-2.0068262,-0.86999905,0.25313172
416,-0.33739188,0.6394137,-3.2061012,-3.5349288,-0.51951206,0.49458376
417,-0.41069272,0.89038193,-2.9852695,-1.9701641,-0.4789818,0.6645316
418,0.51689005,-0.82042015,-2.4143875,-2.197276,0.71999156,-0.82527363
419,-0.6098393,-0.7840421,-3.1574101,-2.375345,-0.18598408,-0.8994528
420,0.5293046,-0.4571936,-2.5064714,-0.6309927,-0.31532472,-0.35177854
421,1.2183117,0.14293897,-1.8896791,-0.68525565,0.8789522,-0.5924041
422,-0.57279193,-1.3509945,-3.4592652,-3.333465,-0.69785786,-1.0928593
423,0.2411221,0.36138308,-2.6653335,-2.7120414,0.2239576,0.78285336
424,-0.5696808,0.23230982,-3.0416737,-2.2040744,-0.5466502,0.36903608
425,-0.81275094,-0.38782012,-3.1961896,-2.8848748,-0.79155314,-0.58374184
426,1.9785578,-0.46429694,-1.4795202,-0.34451795,1.3681188,-2.405601
427,0.6153977,-1.0714859,-2.3621283,-1.5040922,0.6857052,-1.0680859
428,-0.363211,-0.61610496,-2.8713412,-2.1414986,-0.2437072,-1.1966219
429,0.6414381,-1.4876472,-2.48825,-0.62323594,1.333051,-1.2058539
430,0.9282187,0.40045542,-1.9992582,-1.9246228,0.72314495,0.34072006
431,-1.254974,-0.5992478,-3.5881526,-2.8228817,-1.1835794,-1.0396116
432,-0.80378056,-0.6786462,-3.2257907,-2.8813486,-0.9672576,-0.8331959
433,-1.0543634,3.479989,-5.781301,-7.6551623,-1.0622715,3.4595287
434,1.1548092,-0.13559687,-1.7624388,-1.8594446,0.81456923,0.3382933
435,0.15165558,0.20493686,-2.6039896,-1.512912,-0.038867638,-0.3755458
436,-0.12366697,1.0900222,-4.197693,-4.109482,-0.06636222,1.0618299
437,0.33906165,2.1809478,-3.0080538,-1.6242204,0.80574214,1.3590641
438,0.91358954,0.6486409,-2.0468748,-1.6930506,1.1154703,0.4100418
439,0.7110367,1.6148298,-2.2604117,-1.0278823,0.5245338,1.2298363
440,0.031467587,-0.9419724,-2.81118,-2.7255702,0.03959915,-0.4157709
441,0.5456872,0.90963304,-2.4517272,-0.98740387,0.6967224,1.1002198
442,0.894513,-1.4783193,-2.2518637,-0.6463248,1.2141066,-2.1003137
443,-0.33014098,0.62312424,-3.2218616,-3.4597335,-0.30722508,0.80810213
444,0.4727315,1.7663449,-2.3759878,-1.777745,0.50327134,1.4886314
445,0.21306911,-1.0575241,-2.5187612,-1.9735866,-0.07437441,-0.8232006
446,0.08186075,0.5915692,-2.504337,-1.0817747,0.03575424,0.45535398
447,0.2823775,0.25936007,-2.6622229,-3.2831168,0.4529795,0.37119162
448,-0.812971,-0.9541682,-3.7399611,-3.7746687,-0.801316,-0.92094845
449,0.49391678,-0.69319475,-2.3465247,-1.7548715,0.7443892,-0.6164285
450,-0.21458778,1.5333576,-3.0036454,-2.8886669,-0.031911418,1.2460136
451,-0.4210929,1.3334178,-3.7804325,-4.497202,-0.402531,1.2318901
452,0.9681431,1.0532283,-2.025517,-1.439647,1.0053066,1.5747218
453,-0.83706295,-2.1696754,-3.0533285,-2.297401,-0.909495,-1.6982424
454,-0.043847352,1.0759323,-3.0513473,-2.2396238,0.15378532,0.9824612
455,1.9780598,0.061817765,-1.4779038,-0.31090814,1.337657,-0.88122475
456,-1.7645606,-1.4551607,-4.776883,-5.2397103,-1.8072865,-1.6504238
457,0.28982106,-1.4646753,-2.6760724,-1.1612301,0.16302723,-1.3135881
458,0.3775333,0.5854473,-2.3792984,-1.7526355,0.42250556,1.3004923
459,0.67600656,-1.0798162,-2.3798802,-1.7446715,0.64859575,-0.7828734
460,-0.3556573,-1.0655826,-3.122704,-2.8528304,-0.36558366,-0.95151275
461,0.40231386,0.73923737,-2.4467573,-0.9470893,0.4611219,0.026829481
462,-0.27740178,0.27261877,-3.0098178,-2.8749042,-0.20853442,0.45674244
463,0.107684106,-1.934434,-2.6804976,-0.48350072,0.5334351,-2.4236476
464,-0.797806,-0.71732414,-3.1361024,-1.9733274,-0.778935,-0.7477318
465,0.25456956,-1.6571299,-2.6455352,-1.4400105,0.54801047,-0.974528
466,-0.23338386,-2.0969276,-2.7079563,-1.9727538,-0.24280253,-2.117468
467,0.50354815,0.29117465,-2.3137338,-1.7528574,0.7828839,-0.17354095
468,0.07513878,0.4849398,-2.739003,-2.4323177,-0.056463555,0.76630414
469,0.5701127,1.799581,-2.3582368,-1.5165863,0.4480476,1.7334108
470,0.4521269,-1.7445651,-2.3677723,-0.7579386,0.44657382,-1.2652652
471,0.9734858,0.04766774,-1.9013019,-1.6133373,1.2344968,-0.8077081
472,0.62190354,-0.002555728,-2.167729,-1.7522264,0.5161036,0.32036114
473,-0.34004363,-1.9066283,-2.725767,-1.712747,-0.39293194,-2.332767
474,-0.9845338,3.2248402,-5.329532,-6.6506042,-0.95907354,3.1765149
475,0.45286706,-2.3497586,-2.6454854,-0.7787585,0.6588495,-1.1838957
476,0.2630739,0.05213678,-2.5924988,-2.7206068,0.5495364,-0.013135418
477,1.4818696,0.83536834,-1.816735,-0.81945026,1.7844552,0.766319
478,0.3606538,-2.3536572,-2.5691938,-0.73013246,0.66328335,-1.9534106
479,0.3170115,0.33955747,-2.3900814,-1.759799,0.455048,-0.011135399
480,1.4376272,-0.27134097,-1.7492548,-0.5744475,0.7350536,-1.4992728
481,0.32358712,-1.1249481,-2.6514971,-2.6221552,0.43575764,-1.0477831
482,0.9931679,-0.87651396,-2.0927439,-1.1991968,0.7047818,-0.7295751
483,-0.58483684,0.4712808,-3.138123,-2.4376254,-0.5559077,0.46914265
484,-0.04106453,-2.049543,-3.4007115,-1.775549,0.13522258,-1.6031253
485,-0.007848203,-1.8748246,-2.65743,-1.8531137,-0.0021201447,-1.7537668
486,0.8069134,-0.124150276,-2.3073988,-0.56983393,1.237108,0.40516418
487,1.0810454,0.26859325,-1.9057794,-1.9739813,0.39475632,0.10749093
488,0.80210173,0.97687304,-2.2730412,-0.38175488,0.73070985,0.47694033
489,0.08136776,-1.2743407,-2.4830463,-1.473116,-0.13828292,-1.3266748
490,0.3226342,1.3556616,-2.4510777,-1.7259104,0.2668829,1.3452718
491,0.71714723,-1.5398086,-2.250097,-0.7455176,1.0391101,-2.8838713
492,-0.23930088,-0.3830124,-2.9473443,-2.9367723,-0.12659915,-0.45361227
493,-0.47436962,2.2683387,-4.2370014,-4.876975,-0.42657864,2.2362895
494,-0.8027221,0.31064653,-3.379838,-2.2091498,-0.7640264,-0.09750292
495,-0.6139662,0.30243492,-2.974046,-1.3918656,-0.90305173,0.586342
496,-0.16426721,0.24146366,-2.776004,-0.85593194,-0.10109059,1.7474027
497,-0.46087125,-0.808782,-3.222278,-3.1307354,-0.722628,-0.8919328
498,-1.1612779,0.025037408,-3.1828108,-1.5609994,-1.360096,-0.4770174
499,-1.0326118,-0.8823488,-3.7085328,-3.4417138,-1.2428588,-0.9049885
500,0.20940146,-0.92691123,-2.5865383,-1.9067659,0.08689461,-0.9974187
501,-0.8821138,-0.37474966,-3.3251424,-2.5585961,-0.7260072,-0.28779924
502,0.5525092,-1.2783579,-2.3524306,-1.9862723,0.7705002,-0.85072315
503,0.10942283,-0.6577097,-3.6928988,-3.0774035,0.05361091,-1.0018442
504,-0.42905226,0.21956784,-2.987918,-1.9900577,-0.72173643,0.9951874
505,1.0320696,-1.1606597,-2.0011861,-0.90570533,1.4727582,-0.1961351
506,-0.025413245,0.8126791,-2.5667872,-0.51685375,-0.23599215,-0.13411742
507,0.87595636,0.7116969,-2.1842425,-1.3087673,1.3455973,0.47100213
508,-0.5304955,0.46467018,-3.1187634,-2.5711274,-0.6718738,0.22486763
509,-0.119731575,0.63614696,-2.7466521,-1.6330045,-0.09135072,0.800143
510,-0.29376796,1.7608771,-3.227251,-2.0367036,-0.2791001,2.209392
511,-0.056105286,0.21904874,-2.9376397,-3.0671625,-0.14051476,0.30341843
512,-0.032155424,0.38695443,-2.8143036,-2.5163078,0.32896695,0.35781342
513,0.665172,0.26798218,-2.2696168,-2.5799716,0.3719303,0.7885456
514,0.6066116,-1.1832772,-2.1935375,-1.4635134,0.90563864,-1.2419317
515,0.7259245,1.9584396,-2.2259133,-1.8765182,1.0142658,1.8225458
516,-0.08123371,-0.9698719,-2.878601,-2.7102451,0.08103599,-0.8680001
517,0.05750373,-2.1779914,-2.7683709,-0.6857227,-0.24880257,-3.2780194
518,-0.6009563,-0.60007036,-2.9951642,-2.3211684,-0.8143151,-0.1641663
519,0.9866929,-1.5186528,-2.0815206,-1.8302035,1.173499,-1.1938293
520,0.52635455,0.20009243,-2.2227237,-1.3092911,0.43972525,-0.17955485
521,-1.5566624,-0.2066251,-3.9194632,-2.9645734,-1.569286,-0.31632757
522,0.07183269,2.209152,-3.9420822,-3.891519,0.05403383,1.8234375
523,-0.13560143,-0.99885976,-2.8384285,-2.4055672,-0.23348272,-1.4051222
524,0.26713726,-1.3789283,-2.7753925,-0.5913762,0.11735444,-0.8931147
525,-0.7175286,0.6272969,-3.0797138,-1.6123552,-0.8770648,0.8250428
526,-0.10365841,-0.48901212,-2.8565872,-2.3955655,-0.11260023,-0.2652795
527,1.4419552,0.11466342,-1.704633,-1.2923238,1.3236855,0.79473865
528,-0.48025045,1.5801736,-3.612719,-2.9629729,-0.41189685,1.2714036
529,-0.19015571,2.7163224,-3.715386,-2.791842,-0.03518817,2.2601018
530,0.5213901,-0.68833303,-2.4568954,-2.1433516,0.44127026,-1.1343005
531,1.6572269,0.39375675,-1.6442995,-0.82871246,1.8046601,0.5128449
532,-0.24071893,-1.2956246,-2.9245672,-2.3629277,-0.40577343,-1.1791648
533,0.57863784,1.2742054,-2.2653813,-1.342464,0.28531432,2.119407
534,-0.3252209,-2.0748277,-2.767389,-1.9375497,-0.8223896,-2.3765771
535,0.37557605,-1.4120032,-2.4087055,-2.0133395,0.040511668,-1.2504718
536,0.7262379,-0.9052336,-2.1424232,-1.8252989,1.0011123,-0.92086315
537,0.25312063,1.0440688,-2.542116,-2.2660809,-0.1404953,0.93249047
538,-0.16906914,-0.93372977,-2.822887,-2.3895655,0.15068957,-0.8241674
539,-0.031203896,0.5591757,-2.7089927,-1.8381424,-0.3866891,0.961681
540,0.3930122,-1.1827136,-2.3299403,-1.2099401,0.540549,-0.7553781
541,-0.29918477,0.2594663,-2.9826555,-2.6463878,-0.48557556,0.20690554
542,1.0672526,-0.9001199,-1.973427,-2.1311998,0.43935794,-0.50129485
543,-0.82671225,-3.9389348,-6.8388705,-10.117633,-0.7975345,-3.9506304
544,-0.5347067,-4.386796,-6.3326097,-9.371045,-0.566007,-4.39643
545,0.14252737,1.6354445,-2.7221684,-0.7067869,-0.09693676,0.6452656
546,-0.24574152,-1.5276331,-4.4509125,-4.7453904,-0.3375218,-1.5751973
547,0.73980916,0.93266004,-2.2817628,-0.6316577,0.6372947,2.2825875
548,-0.50643635,-0.47327638,-3.0422385,-2.5317206,-0.5659753,-0.5223321
549,0.4868838,-1.305396,-2.4881608,-0.8573527,0.6978853,-0.9189841
550,0.0076425374,2.319146,-3.86758,-3.7244673,0.20543224,2.2615342
551,-0.16146609,1.4290957,-2.8805184,-2.21596,0.3828332,1.1555874
552,0.2865142,-0.81417894,-2.6539502,-2.3729448,0.62732065,-0.3273571
553,0.6502335,2.1774075,-2.3995438,-0.85474515,0.32625628,0.34777427
554,-1.3586348,2.5627556,-5.5333962,-6.7446804,-1.3515621,2.5773609
555,0.4513063,0.8869487,-2.3417218,-2.2887974,0.7657068,1.0788136
556,0.82062685,0.15440845,-1.9644339,-1.5185993,0.37552485,0.03463863
557,1.2058648,-0.4961251,-1.7806227,-1.2569678,1.7871555,-0.05939281
558,-0.38461086,3.007028,-4.5121346,-4.6073294,-0.38052967,3.23769
559,0.7670531,-1.5436534,-2.342992,-1.3846955,0.8521943,-1.8406608
560,1.0517111,-0.5507972,-2.116218,-0.58743304,1.1450307,-1.1694391
561,0.33393833,1.0450106,-2.6705623,-1.7755117,0.3023529,0.89685607
562,0.49745843,0.12741745,-2.2425313,-1.3055124,0.8811904,-0.73659825
563,0.43339333,0.37614286,-2.2010393,-1.0701295,1.1264614,1.111953
564,0.3090038,-1.6083962,-2.4123034,-1.145729,0.6555041,-0.87094986
565,0.501312,0.75607157,-2.4230726,-0.5381066,0.2956968,2.234645
566,-0.09589836,1.2561452,-2.7359977,-1.3169994,0.3248739,1.6331464
567,-0.93288815,2.924407,-5.186393,-7.386721,-0.9440993,2.9263678
568,-0.06633279,1.7365423,-3.0073137,-3.5073724,-0.3734163,1.7436308
569,0.54978967,-0.20266032,-2.450003,-0.9294015,0.9730636,-0.17356235
570,0.47536084,1.721205,-3.1008945,-1.9136252,0.3746689,2.0060422
571,0.20046487,1.1323676,-2.6092927,-2.1750398,-0.19961125,1.7373512
572,-0.26110318,-1.5702053,-2.763776,-1.5821708,-0.030304223,-0.93565816
573,0.30871466,0.6619212,-2.4912944,-2.023341,0.55499554,0.73609924
574,-0.3330212,-1.22236,-2.9202573,-2.248725,-0.6104325,-1.2552271
575,1.08895,-0.97690856,-2.1017904,-0.79214257,0.43129802,-1.314774
576,-1.5028994,0.32110733,-3.5099015,-2.0308378,-1.482701,0.41329455
577,1.0347738,0.7016316,-1.9627844,-1.7689135,1.4019977,-0.4551552
578,0.51246166,-1.1108049,-2.4409611,-1.4674288,0.23247209,-1.4693909
579,-1.0046312,2.2226882,-5.3208065,-6.2492347,-0.9397293,2.1901968
580,0.3825796,2.4338803,-3.023296,-2.5219946,0.5878794,2.4705963
581,0.34629008,0.34294534,-2.6052127,-3.1906705,0.72908545,0.52984214
582,0.7520561,0.18720281,-2.2535284,-2.9136844,0.6295793,-0.012839779
583,0.405315,0.37592733,-2.345414,-1.6957194,0.2506179,0.053046465
584,-0.245545,0.049595833,-2.959508,-2.0831008,-0.048351064,0.25947183
585,0.16653457,0.4477778,-2.5904238,-1.8783844,0.4346212,1.35536
586,-1.0629069,-0.9430195,-3.2641761,-2.473363,-0.7794809,-1.0906346
587,-0.47926208,-0.22158432,-3.0858374,-3.107386,-0.008749545,-0.36655825
588,1.3391528,1.1197371,-1.9178932,-0.56434214,1.4324645,2.0360184
589,-0.10589507,-2.048923,-2.7979732,-1.4645679,0.34263384,-1.868709
590,-0.5847814,-3.3081045,-4.2383857,-4.4361935,-0.7622289,-3.5126135
591,-0.052090615,0.50449944,-3.033969,-3.5496788,-0.20581765,0.46200132
592,0.4738302,-1.506486,-2.5521574,-1.5017437,0.88707614,-1.8540883
593,0.7619759,-0.09013224,-2.051918,-1.6650498,0.7105489,-0.21733807
594,-0.35226938,-0.45526862,-3.0834057,-3.1009097,-0.40537697,-0.45189667
595,0.30782762,-0.1518923,-2.519326,-0.61288786,-0.15372366,1.0504171
596,-0.7177845,-0.40718567,-3.1276956,-2.4161181,-0.7143001,-0.22479096
597,0.91517365,-1.4437388,-2.181396,-1.4510581,1.2753327,-1.568486
598,0.143033,-1.0266706,-2.7102475,-2.5297368,0.27420962,-1.3200104
599,1.4136081,-0.4070164,-1.6511917,-1.3730859,1.7828664,0.24005836
600,1.6381269,0.58305454,-1.6524882,-0.8068439,2.1448493,1.8074391
601,0.30389908,0.7388258,-2.4156175,-1.2773137,0.6242559,0.8807113
602,-0.3170899,-1.4001013,-2.8896217,-2.0725994,-0.55160713,-1.9654137
603,-0.29345295,-0.7150254,-2.9566991,-2.577038,-0.0725569,-1.6039885
604,-1.1647393,-1.6305631,-3.3726296,-2.8164756,-0.65989554,-2.1877522
605,-0.16796818,0.52943456,-3.0501103,-3.2854958,-0.17530303,0.14194328
606,1.6230562,0.7397498,-1.6962513,-0.5669172,1.5341631,0.87794536
607,0.56062007,-1.4239727,-2.2541957,-1.916284,1.3276253,-1.0321558
608,0.20146564,0.33318126,-2.6053913,-2.0956726,0.667964,-0.069410205
609,-1.3767713,-1.1204106,-3.735811,-3.4608893,-1.3090742,-1.0074819
610,0.91273236,-0.66952,-2.083746,-0.9099498,1.2877554,-0.31983814
611,0.59255445,2.1932678,-2.7199235,-2.1873662,0.87297976,2.3688426
612,-0.6513343,2.290228,-4.9939823,-6.360731,-0.6533919,2.3594496
613,-0.2657914,-1.9924253,-3.2556365,-2.1965742,-0.41741687,-1.8821522
614,-0.48571965,0.8928509,-2.9557106,-1.6489041,-0.09872469,0.8346187
615,0.08432898,-0.50471807,-2.770602,-2.2855582,0.033638395,0.0653255
616,-0.22096631,1.3750734,-3.3009715,-2.9849253,-0.30525917,1.2579913
617,0.73217666,1.2552168,-2.1743715,-1.579899,0.5884912,1.5587091
618,0.8357587,0.39390057,-2.1949465,-2.7469954,1.1060467,0.35700488
619,-0.21785697,-1.5109783,-2.7626793,-2.1531386,0.09060338,-1.5934706
620,0.8511772,-2.3465538,-2.501981,-1.2803689,0.76184833,-2.6609316
621,-0.15978119,-1.0316852,-2.8311157,-2.2806618,-0.58231044,-0.49051517
622,0.30334017,0.91127264,-2.4761455,-2.3581574,0.3964431,0.9443439
623,0.4114783,0.29253304,-2.3394732,-0.7160116,0.22318578,-0.03828886
624,-0.36421773,0.74495935,-2.8572853,-1.5734484,-0.3071692,1.5072656
625,1.7257648,1.097045,-1.6545696,-0.5327182,1.7441088,0.69727373
626,0.49524716,0.21796441,-2.3870635,-2.6174607,0.5326048,0.23514958
627,-0.90520585,-1.3658665,-3.6612754,-2.9220119,-0.92790574,-1.4039707
628,0.62515235,-0.19018888,-2.4536593,-0.8836018,0.6240042,-0.010839373
629,1.2086669,-1.5317341,-1.9014807,-0.74845254,1.2153229,-0.7341699
630,-0.52927995,-2.6780572,-3.0894232,-2.1663427,-0.8363591,-2.811286
631,0.1649839,-2.1998663,-2.6602545,-0.81247675,0.20474716,-3.1584182
632,0.109339416,-0.839239,-2.7704108,-2.463581,0.096833415,-0.8462036
633,0.19186422,1.2808836,-2.5589356,-2.2629201,0.030279383,0.9954772
634,0.9431088,0.70742166,-2.3262706,-1.045748,0.95276004,0.24470949
635,-0.47163412,-0.9148983,-2.9976833,-2.5187182,-0.531147,-1.0647696
636,0.14503396,2.4189181,-3.179463,-3.212057,0.2485269,2.3431592
637,-0.751686,0.930879,-3.7070518,-4.4199347,-0.98195916,1.0759249
638,-0.5715544,-0.45223343,-3.3123398,-2.8878658,-0.5387289,-0.4958697
639,0.39684942,0.08896506,-2.2615142,-1.3705735,0.36903858,0.031041566
640,-0.80395997,0.58586884,-3.2981977,-2.5681763,-1.0381703,0.74621683
641,-0.43016705,0.56664145,-2.9750624,-1.5477799,-0.6781683,0.88776875
642,1.3653266,-0.034177065,-1.6228783,-1.8768618,1.1554364,-0.24847342
643,-0.42729023,1.9299648,-3.420007,-2.7018428,-0.29234624,1.613833
644,0.5527146,0.38442725,-2.2455275,-1.6632214,0.2707161,-0.37232012
645,0.8479019,0.47248363,-2.2697208,-0.44656086,0.386551,1.7045788
646,0.98304236,1.3075469,-2.2733335,-1.1088015,0.69033,0.76333326
647,0.54827917,-0.14360547,-2.2692268,-1.8252757,0.62586975,0.30835626
648,0.32753786,0.8214066,-2.4641283,-2.0124156,0.119696036,1.5197396
649,0.7573117,-0.40381324,-2.4130745,-1.0274261,0.46611708,-0.5897256
650,-0.068904966,-0.003979087,-2.8037806,-2.3564467,-0.050787464,-0.20546958
651,0.7863662,0.0007367134,-2.0547733,-1.9587721,0.9203659,-0.23970117
652,0.60928214,1.4201231,-2.2523813,-2.009067,0.47912553,1.2745337
653,0.07642594,-1.2813829,-3.531734,-2.2772985,-0.00444673,-1.1607989
654,0.08920184,0.7124437,-2.5260203,-0.6958351,0.19646694,1.3060966
655,-0.5468838,-1.3863956,-2.8396893,-1.5033507,-0.86135924,-0.659072
656,-1.1645236,0.3743981,-3.577026,-3.5006437,-1.0991381,0.50091445
657,-0.12869772,1.1154174,-2.8209312,-1.8658755,0.1357075,0.93509287
658,0.08237937,-2.001161,-3.885911,-3.3126168,0.26026097,-1.917723
659,1.0074435,-1.2528466,-1.9423186,-1.296681,0.8382231,-1.1086428
660,0.58748376,-0.40502107,-2.2147937,-1.763168,0.7739222,-0.58634865
661,0.86850035,0.24277055,-2.1255982,-2.4748244,1.1649793,0.518252
662,-0.58628976,-1.0703706,-3.3610415,-3.05705,-0.44620258,-0.8642675
663,0.47016898,1.7643633,-2.4734998,-1.608598,0.74109316,1.1135112
664,-0.15058735,2.7296624,-3.7574353,-3.8658438,-0.022163749,2.8222644
665,-0.3648685,0.6549319,-3.2409472,-1.4926547,-0.13106388,1.1027104
666,0.28021523,0.90026444,-2.456253,-1.1544917,0.092556655,0.8328595
667,-0.60076535,-1.3189706,-4.8623505,-4.7387147,-0.4386692,-1.2842203
668,-0.053276032,0.13075793,-2.8428266,-2.6714134,-0.29475224,0.026073672
669,0.8744902,-1.0037094,-2.1315181,-2.0807362,0.26268834,-1.4179199
670,-0.1667594,0.9684416,-2.8632956,-2.152142,0.19795358,1.3620691
