,latent_mean_0,latent_mean_1,latent_mean_2,latent_logvar_0,latent_logvar_1,latent_logvar_2,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
222,0.45173728,-1.6018596,-0.028076544,-3.123042,-2.2867951,-0.009602502,0.2918945,-1.1617659,-0.54094905
223,0.39185715,2.4267492,0.0346755,-3.6002724,-3.5693293,-0.082207985,0.2891695,2.4986796,0.04932854
224,-0.16151556,-1.1883476,-0.0014401991,-2.7597141,-1.641716,-0.041290797,-0.007616535,-1.0580375,-0.33930433
225,0.73573387,-0.33542103,-0.02861406,-3.236406,-1.9035189,0.0042616404,0.68935436,-0.56806207,-0.98700714
226,0.89517856,-0.62809545,-0.033638828,-3.316731,-1.9835709,-0.0049760356,0.6778733,-0.4916879,0.47186077
227,0.3935008,2.3758838,0.0316039,-3.5736353,-3.452549,-0.090244174,0.58153,2.2505076,1.4646094
228,-2.2021165,0.2533787,0.10308134,-1.310055,-0.37658107,-0.076355815,-1.8169502,-0.7697838,0.38119593
229,-0.45651102,-0.15427947,0.00876827,-2.362455,-1.3227605,-0.02947894,-0.41657805,-0.028574869,-0.18689536
230,0.33363438,-0.5897481,-0.020737566,-3.0209167,-1.8430523,-0.017377507,0.25337753,-1.0241711,-1.3214889
231,0.01647538,-0.6023944,-0.012842401,-2.7766848,-1.6986465,-0.030948238,-0.11919911,0.28748888,0.83567244
232,-0.40482366,-0.72113734,0.008211579,-2.483369,-1.3963364,-0.03555262,0.015129477,-0.4921676,2.3322186
233,-0.26249385,-0.5147181,-7.490441e-05,-2.5367396,-1.4605846,-0.030330604,-0.26598287,-0.9760896,0.07339297
234,-0.5600547,-0.34007144,0.015140497,-2.3376017,-1.2895517,-0.034394994,-1.0212916,0.0036850572,-0.036512844
235,-0.01203692,-1.3441906,-0.008084259,-2.9080424,-1.7818172,-0.04276652,0.39357817,-1.0206386,1.2832246
236,0.37739795,-1.1291001,-0.033877593,-3.0371938,-1.921264,-0.0159754,0.4524719,-1.1188936,1.8150316
237,0.094299436,0.170674,-0.0037023434,-2.7814713,-1.5850611,-0.01032236,0.2026544,0.38525915,0.7354632
238,-0.11281857,-0.04783207,-0.0040794956,-2.604648,-1.4965534,-0.018507522,-0.28895164,-1.11937,0.29196328
239,-0.7746289,-0.5579274,0.028475806,-2.2336867,-1.1840432,-0.045285314,-1.0405543,-0.19492966,1.0698996
240,-0.59169996,-1.414675,0.026883658,-2.4276264,-1.3078793,-0.063648045,-1.076565,-1.0931721,0.9063799
241,-0.54904675,0.40753472,0.0115672825,-2.2205086,-1.230186,-0.024462262,-0.56176114,0.24257366,0.48779467
242,0.019455537,-1.2955384,-0.01047663,-2.9148965,-1.7911646,-0.040400416,0.06647333,-1.2092452,1.0540041
243,0.094812036,-1.2172384,-0.016335621,-2.9352436,-1.814429,-0.03461887,0.12170049,-0.93130946,0.6510778
244,-0.2927314,-1.6456535,0.008036411,-2.7403827,-1.5917246,-0.051382836,-0.4378237,-1.7422764,0.37429145
245,0.0003274083,-0.06544143,-0.0056564566,-2.713399,-1.5739864,-0.017521061,0.116813935,0.41670272,-1.486135
246,-0.63278925,0.30204424,0.016542803,-2.1930428,-1.1994588,-0.027859366,-0.45861524,0.44840944,-0.4459258
247,1.0265735,-1.0158606,-0.04072777,-3.3890028,-2.0755277,-0.012787731,1.1602039,-1.2077018,-1.5133263
248,-1.5936308,0.25200158,0.05639983,-1.6484652,-0.7737824,-0.05707159,-1.6616021,0.4218377,1.8616108
249,-0.28141797,-1.3675959,0.0052304957,-2.7023368,-1.5709211,-0.044683106,-0.37836385,-1.7948732,0.2575891
250,0.2320274,-0.8156583,-0.021348342,-2.9590104,-1.8403383,-0.026831413,0.32842633,-1.0313331,-1.5966767
251,-0.5905663,1.010633,0.01981426,-2.160712,-1.1848826,-0.017568536,-0.56751114,1.1413128,1.3408589
252,-0.78834856,-0.45533127,0.028524961,-2.2185225,-1.1767365,-0.043250896,-0.4203436,-0.856098,1.1042409
253,-1.0237975,0.6799056,0.036311395,-1.9216132,-0.98077375,-0.032467827,-1.4146081,-0.6017142,0.44585887
254,-0.80514884,-1.1420047,0.036836114,-2.2416942,-1.1576334,-0.065718874,-0.36736444,-1.3378077,-0.90353036
255,1.1060594,0.9107573,-0.0014360347,-3.4084241,-1.9049475,-0.009872185,0.92949533,0.7912997,-0.8431679
256,0.2935346,0.89947474,0.0040751863,-2.898728,-1.5763091,0.0070571234,0.3584838,1.2030736,-0.894626
257,-0.12833863,-0.033329308,-0.003705848,-2.588658,-1.4833658,-0.018335309,-0.022335589,0.5620077,-0.026203647
258,1.05144,-1.6640861,-0.05052118,-3.5259783,-2.4419394,-0.008674724,1.1189499,-1.0978987,0.38556814
259,0.76262546,0.711414,-0.0071235653,-3.226962,-1.7682719,0.005045179,0.823146,1.1851814,0.7349462
260,0.02888386,0.06538659,-0.0042936476,-2.728843,-1.564809,-0.013830459,0.30328238,-0.27683514,0.19588502
261,0.033535987,0.7219059,0.00435954,-2.679521,-1.4360845,0.0027841837,0.0989771,0.09073806,-0.9024322
262,0.07302822,-1.5842357,-0.011037278,-2.9684215,-1.9046814,-0.036431476,-0.11869447,-2.0630465,0.36883596
263,0.20069939,1.5032588,0.023124184,-2.8556457,-2.1846626,0.025044668,0.84898365,1.8319502,-0.12080786
264,-0.8290074,-1.113771,0.037981376,-2.221069,-1.1408585,-0.06603563,-0.6425681,-0.8924149,1.3264846
265,-0.093040824,-0.2432636,-0.006858971,-2.6407259,-1.5509284,-0.023228986,-0.08590829,-0.60845387,1.2262636
266,-0.99046683,-1.1294363,0.04875343,-2.0960178,-1.0290891,-0.07603566,-1.8230115,-1.001095,0.4534076
267,-0.14129373,0.16837803,-0.00092595164,-2.5584867,-1.4321022,-0.01336767,-0.09543987,0.37486893,0.18431525
268,0.35899246,0.6715159,-0.0010960642,-2.9447212,-1.6025386,0.0037881364,0.35300198,0.09624207,1.783471
269,-0.176013,-1.1654997,-0.0008632443,-2.743347,-1.6265955,-0.04095495,-0.04714541,-0.9551629,1.6846434
270,0.35243595,-0.59421855,-0.021637265,-3.0312345,-1.847697,-0.015919073,0.4764812,-0.53324676,-0.18514426
271,0.43754855,-0.9393844,-0.032821223,-3.0699565,-1.8978151,-0.011359954,0.82217,-0.5168369,-1.2896763
272,-0.20719624,-0.71406156,-0.001696961,-2.6229331,-1.5347912,-0.033491593,-0.10621815,-0.049368203,0.13819313
273,0.54515314,-1.52209,-0.034747057,-3.1578772,-2.3515818,-0.0028451006,0.53948855,-1.5857214,-0.94341
274,0.25988173,1.5304123,0.023872823,-2.9028785,-2.3198404,0.026888615,0.09381828,1.5772188,-0.939729
275,-0.7013159,0.06117177,0.021229144,-2.1959918,-1.1876702,-0.032637317,-0.52980906,-0.009432673,0.8179359
276,-0.13694906,0.055663347,-0.0024448875,-2.5726042,-1.458863,-0.0161803,-0.5537051,0.8234589,0.37168613
277,0.041786566,0.059924066,-0.0045184437,-2.741551,-1.5743725,-0.013805855,0.12890176,0.42837784,-0.8869271
278,0.950042,-0.50790435,-0.030924853,-3.3352098,-1.9719522,-0.007854603,1.0153242,-0.14966515,-1.5783823
279,-0.84937143,0.05700773,0.029300336,-2.1174366,-1.1175884,-0.03628593,-1.1052945,0.79113495,-0.014495995
280,0.6730136,-0.13259178,-0.0244896,-3.1984491,-1.852812,0.0074067055,0.24381566,0.74022746,-0.44220394
281,-0.5960959,0.34672982,0.014368801,-2.2053301,-1.2130554,-0.026390733,-1.0252967,0.5526235,0.979688
282,-1.481877,0.83914036,0.045929126,-1.6797807,-0.79665333,-0.03499291,-0.93501675,0.9728591,-1.0612124
283,0.17015557,-0.061579406,-0.007629101,-2.8739424,-1.6837788,-0.015269695,-0.21170811,-0.4288823,1.1381745
284,-1.4901998,-0.2933526,0.060586534,-1.7473879,-0.8374232,-0.07066026,-2.0050728,0.21414894,0.51425254
285,-0.06366268,1.0949838,0.012798596,-2.6209574,-1.4079316,0.00822022,-0.4221099,1.5527028,-0.6166742
286,1.2396703,-2.18839,-0.025379997,-4.134163,-3.217633,-0.07076637,1.1014278,-2.0713646,-0.3517766
287,0.7591884,0.599409,-0.009629079,-3.2137182,-1.7540083,0.0044485093,0.7994693,0.5266907,-0.9971692
288,-1.7825162,0.30858678,0.06169973,-1.5469613,-0.6641041,-0.05761745,-1.9152983,1.2037213,0.66200966
289,-1.3535887,-1.0544612,0.07699354,-1.8463612,-0.8391519,-0.09593271,-1.6773233,-1.0307614,0.6467434
290,0.7888433,1.891305,0.023093686,-3.8763366,-2.84252,-0.029141879,1.0273931,2.0014884,-0.23853208
291,0.36029318,0.3606851,-0.004547948,-3.008212,-1.7084274,-0.0024921536,0.40864605,0.17505133,-0.22302926
292,1.1865194,1.8805764,0.017942593,-4.429281,-2.361516,-0.0400446,1.2722237,1.9161255,0.694542
293,-0.31484443,0.19156438,0.002146706,-2.4071553,-1.3507502,-0.019058663,-0.764044,-0.26072046,0.89548975
294,-0.8263749,-1.4904153,0.04331467,-2.2495914,-1.1458759,-0.08019574,-0.2868681,-1.0028577,0.48116153
295,-0.68655884,-1.3263266,0.03178647,-2.347303,-1.2413868,-0.06581593,-1.513453,-1.7922006,-0.4632781
296,-0.10079864,-0.28569877,-0.0073189307,-2.6371422,-1.5548854,-0.02440699,0.23311266,-0.45328528,1.7093161
297,-0.3776589,-0.73505336,0.0067891018,-2.5001972,-1.4104633,-0.03507297,-0.04291302,-0.6830673,-1.9099835
298,-0.68099666,0.04540336,0.020186458,-2.2094605,-1.1987002,-0.03234783,-0.4841665,0.11384939,-0.049671937
299,2.1033554,-0.78102225,-0.0068919696,-3.9769576,-2.7607875,-0.07598687,2.4129753,-0.6892239,-0.9871053
300,-1.2865539,-0.5692883,0.05653832,-1.8647327,-0.8825307,-0.070932835,-1.9798884,-0.22049776,0.16829628
301,0.6399278,-0.676284,-0.035274524,-3.1925845,-1.9270208,0.005102596,1.0979791,-1.2649888,1.1117868
302,0.686239,-0.605676,-0.034532446,-3.2309408,-1.9508948,0.0058783405,0.5622144,-1.186205,2.170661
303,-0.72119886,-0.9193004,0.028099157,-2.2916377,-1.2139285,-0.05236561,-1.1927488,-0.92623085,0.11725778
304,0.5301907,0.19163948,-0.011363766,-3.1290772,-1.7937529,-0.0014265762,0.53417647,0.39146203,1.6057625
305,0.13357753,-0.45581716,-0.012325111,-2.874273,-1.7436578,-0.025763718,-0.03472346,-0.34601155,-0.93391275
306,-0.70914745,0.3814024,0.020381164,-2.1391206,-1.1562718,-0.028687352,-0.8752322,0.39143518,-0.5206001
307,0.8133687,-0.7437549,-0.0364073,-3.28654,-1.9896269,-0.00059733214,0.93939704,-1.6626433,1.2510014
308,0.38237756,0.5106646,-0.0032801023,-2.9923513,-1.6642717,0.00055010477,0.4350122,0.08267501,-1.0211747
309,-0.40904808,1.4767946,0.023478478,-2.3174505,-1.213134,0.000388789,-0.7399287,1.2880393,0.06432304
310,-1.8606179,0.4636402,0.06250123,-1.5048735,-0.6115535,-0.05262492,-2.2346504,1.0887156,0.16488445
311,-0.8722125,0.0040741563,0.030753545,-2.1139197,-1.1112953,-0.037524864,-0.8682988,0.31845462,-0.3195449
312,0.7874381,-0.2794919,-0.027209684,-3.256199,-1.9027352,0.0014709579,0.7080204,-0.25862876,-1.9943365
313,0.78746176,0.22128516,-0.017137352,-3.2354436,-1.8139547,0.0021498543,0.55373204,-0.46118742,-2.2035275
314,-0.208485,-0.6437239,-0.001997943,-2.6070104,-1.5233815,-0.03231716,0.36134005,-0.7821366,-0.29882157
315,0.010831192,1.1663928,0.01309425,-2.6926827,-1.452306,0.011332473,0.13430145,1.2839209,0.037372272
316,-0.7758124,-1.0435596,0.033481568,-2.257698,-1.177131,-0.060268916,-0.66067517,-1.579889,0.8561603
317,1.2769636,1.1339796,0.0060657435,-3.676383,-2.24576,-0.015753502,1.355374,1.0587777,-1.35278
318,0.70676434,0.77775854,-0.004127267,-3.2026765,-1.7615759,0.0044898563,0.536438,1.0579705,0.957925
319,-0.28847182,-1.323071,0.005338921,-2.6872969,-1.5586412,-0.043959893,-0.15217632,-0.90799546,0.9484648
320,0.31897962,-0.6510114,-0.021453347,-3.0112832,-1.8452286,-0.018921359,0.18845633,-0.8961823,0.9153249
321,1.1772317,0.5669613,-0.00847504,-3.379035,-1.8208798,-0.018732231,1.2960619,0.6914399,0.751771
322,-0.21893194,0.44569105,0.0039887945,-2.4685102,-1.3424404,-0.009501753,-0.37870896,0.4178893,-0.6283614
323,0.47250718,0.8234264,8.973107e-05,-3.0301294,-1.6562009,0.0056251907,0.68403417,0.99075174,-0.6267157
324,-1.0338594,0.37613025,0.038067356,-1.9662006,-1.0022367,-0.036639497,-0.7951621,0.43663627,0.43041587
325,0.8498861,-1.337002,-0.048738796,-3.3710492,-2.2075825,-0.006629435,1.0247582,-1.4631002,-0.18543887
326,0.16685688,0.5418987,0.00026553357,-2.817268,-1.5535023,4.2308588e-05,-0.23100466,0.38285178,3.6406617
327,-0.27834707,0.23141807,0.002048641,-2.4342766,-1.356586,-0.016525919,-0.6789894,0.79600585,-0.14506592
328,-0.8523648,-0.56809574,0.033423927,-2.1724932,-1.1289521,-0.04974842,-0.44168797,0.060495317,0.8745262
329,-0.5337424,0.94411707,0.01758031,-2.2038648,-1.2014447,-0.015860261,0.11741674,1.6644309,-1.0594789
330,0.04297304,-0.70039505,-0.013756693,-2.818967,-1.7355974,-0.03245149,0.25578693,-0.5893527,0.3144893
331,0.19576511,0.20930037,-0.0044081667,-2.8741672,-1.6429467,-0.008053226,0.14467265,-0.036163926,0.90436965
332,-1.4621103,0.5989049,0.048272826,-1.7109252,-0.828747,-0.042185538,-2.0327637,0.81600994,-0.68232995
333,-0.046694934,0.13263378,-0.0025180462,-2.6512764,-1.5013053,-0.0130777415,0.041667804,0.52255744,-0.13643734
334,-0.3900094,-1.2834587,0.01129265,-2.587711,-1.4604586,-0.046237707,-0.39332253,-1.1032025,0.032249965
335,-0.27852142,-0.7523356,0.0019186575,-2.574324,-1.4826055,-0.034364175,-0.34988943,-0.93619764,-1.0460101
336,-0.9766798,-0.36911172,0.03963763,-2.0656345,-1.0458329,-0.051066853,-1.1497878,-0.03748688,-1.2203345
337,1.0017397,-2.3061535,-0.019577198,-4.4040747,-3.7878797,-0.08190082,0.85554767,-2.4460812,-0.5221976
338,-0.26418912,-0.12465733,-0.00184438,-2.4709995,-1.4120736,-0.023040062,-0.49413723,-0.18074869,0.18286657
339,-0.5318927,0.56421834,0.011298895,-2.205391,-1.2195485,-0.022281894,-0.58406544,0.8772278,1.7963117
340,0.4924736,-1.5014505,-0.032182697,-3.1272192,-2.2769117,-0.0063692196,0.40110692,-1.6071274,-0.55565125
341,-0.07679492,-1.8364656,0.0014634887,-2.938807,-1.8826914,-0.04792557,0.1437727,-1.7469184,-0.36606625
342,-0.8616257,-1.0914254,0.039784692,-2.1940136,-1.1180625,-0.067086406,-0.9389016,-0.82563794,0.50177133
343,-0.60526687,0.79285884,0.015835807,-2.130368,-1.1589458,-0.02137793,-0.60707885,0.88032156,-0.5021152
344,-0.38197345,0.355128,0.0056563052,-2.341546,-1.3025258,-0.019117462,-0.36014995,1.0449194,-0.5533413
345,0.07036722,-0.39268118,-0.010750349,-2.8087888,-1.689083,-0.024958784,0.27982622,-0.6400451,0.10758188
346,0.24378797,1.5240302,0.023715109,-2.8901253,-2.2857828,0.02644074,0.12548254,0.7185776,-0.38187402
347,1.1025705,2.8776042,0.009129373,-5.2180157,-2.598689,-0.38875148,1.1566685,2.575982,0.7155365
348,0.26332054,1.0911452,0.008066157,-2.8783906,-1.5654938,0.009751797,0.21573259,0.29593003,-1.6765689
349,0.7725275,0.48119056,-0.011990561,-3.2182794,-1.7652371,0.0033308738,1.0051438,1.2235813,-1.8058244
350,1.0279686,1.8089399,-0.007619313,-3.8847346,-2.7154148,-0.35284707,0.99657327,2.1668112,-0.33205798
351,-0.9115076,2.7092617,0.03606646,-2.4381921,-1.1413574,-0.14556181,-0.9342752,2.6916823,0.0111429
352,-0.7306606,0.9231379,0.019802928,-2.044875,-1.1106994,-0.022605183,-0.6972006,1.0636934,2.5129757
353,0.41029114,0.96051484,0.0035282853,-2.9855924,-1.6300814,0.007640718,0.8078951,1.1169358,0.25674555
354,-0.55875796,1.1906633,0.02238968,-2.1967988,-1.2000216,-0.013040205,-1.3618419,1.2213156,-1.9787822
355,-1.5240613,-0.93448204,0.0893,-1.7412103,-0.7780543,-0.10210572,-0.7325163,-2.3372304,0.83705795
356,0.57934594,-0.07442886,-0.019575093,-3.1587334,-1.8392332,0.002792004,0.74707323,0.6905913,1.746717
357,1.2384037,0.81122804,-0.002194631,-3.4710627,-1.951411,-0.019219367,1.395603,0.573834,0.60919124
358,0.41776976,0.86943054,0.0017306833,-2.990176,-1.6321064,0.0063751196,0.3182149,1.2120056,0.5046676
359,-0.670139,0.67604893,0.017086754,-2.1115274,-1.1493697,-0.02393088,-1.3231885,1.3724983,-0.047093943
360,-0.40905273,-0.33102167,0.006889574,-2.41693,-1.3606131,-0.030611677,-0.23715168,-0.69765615,-0.351015
361,-2.051927,0.36752602,0.081535205,-1.3949523,-0.48193324,-0.06319502,-3.187088,1.5620795,0.13178197
362,0.26431596,-0.25589895,-0.011280115,-2.9803882,-1.7863646,-0.01901983,0.09321065,-0.25690272,-0.4764327
363,-0.9493382,0.7375143,0.032031402,-1.9519874,-1.0112218,-0.02991516,-0.665027,0.016372263,0.99580157
364,0.45394588,-0.6963697,-0.02820208,-3.0850239,-1.8797601,-0.008535542,0.34017727,-0.59180486,1.4865484
365,-0.03905505,0.025053859,-0.004009394,-2.66806,-1.5291224,-0.015717959,0.08934337,0.8162339,0.27578023
366,-0.1535725,-1.1345129,-0.0020985026,-2.7546277,-1.6402228,-0.04036297,-0.25196722,-1.4035345,0.19587265
367,-0.08270496,0.566095,0.0035531586,-2.578699,-1.3858205,-0.0025060712,0.12170233,0.4950897,1.7917777
368,0.5045756,0.17666787,-0.010758132,-3.1193717,-1.7950675,-0.00245301,0.5163842,-0.2574538,-1.2702394
369,-0.014334798,-0.78266996,-0.010585934,-2.7908237,-1.7012601,-0.03401592,0.19591574,-0.30161527,0.08470237
370,-0.3567629,0.82490855,0.012341141,-2.3458061,-1.2617439,-0.009291714,-0.20825045,0.18095171,0.50011116
371,-0.29255897,0.7144546,0.009127364,-2.3915372,-1.2769593,-0.00786246,-0.2548508,0.324663,-2.3855002
372,-0.21457767,-1.2116015,0.0012227034,-2.722446,-1.6021235,-0.04185249,0.1877436,-1.1392131,0.09433325
373,0.12141153,1.6838763,0.031629052,-2.803372,-2.578484,0.03477601,-0.03246188,1.4864041,-1.220454
374,0.27892733,-1.3598905,-0.025499418,-3.0240076,-1.9958482,-0.021050582,0.22796193,-1.2287114,-0.64298093
375,-0.81768095,0.16862002,0.02713224,-2.1160367,-1.1230212,-0.0340735,-0.70653814,0.24816607,0.35592815
376,-0.2407029,-0.83527714,0.00053396495,-2.6219637,-1.5254884,-0.035631355,0.03783253,-1.5914122,-1.1857842
377,0.92963755,1.3556898,0.007915774,-3.4612794,-2.0565135,0.0053107296,1.0404477,1.5569295,-0.32374227
378,-0.3855371,-1.5758214,0.0148364585,-2.621941,-1.4781315,-0.056500055,-0.5620515,-0.8880922,-1.2761352
379,-0.44509888,-0.08294791,0.007863624,-2.3568285,-1.3220263,-0.028279642,-0.4330057,-0.27210754,-0.4601066
380,-0.17662725,0.28995684,0.0010774895,-2.5142252,-1.3832756,-0.010722401,0.055941686,0.15544781,1.0803925
381,-0.091106206,-1.237592,-0.004560572,-2.8261325,-1.7060559,-0.041887682,-0.18778765,-1.1724663,0.69457436
382,-0.20920676,-1.7400787,0.0037058326,-2.8386497,-1.6846356,-0.050692074,-0.6135795,-2.3412035,-0.10056606
383,-0.78090215,-0.14827281,0.026392125,-2.1878512,-1.1679035,-0.037277475,-0.13424128,-0.4065229,1.1810569
384,-0.3701862,0.6218014,0.009191919,-2.3334556,-1.264239,-0.013370963,-0.8941863,0.38544652,-0.09176032
385,-0.00048291683,0.49754378,0.0016814519,-2.662675,-1.4539279,-0.003207738,0.5703087,0.17156065,-0.05022616
386,-0.47196501,0.5964273,0.010670828,-2.2521296,-1.2343903,-0.018768482,-0.25465882,0.48393607,-1.0061337
387,0.73699987,0.24921495,-0.01684836,-3.2127047,-1.8000898,0.004985561,0.4186846,0.83841044,-0.8964627
388,1.1931903,0.49215955,-0.009484532,-3.3919241,-1.8340509,-0.021059012,1.2106911,0.3613119,1.0627499
389,0.68420005,-0.922571,-0.040425655,-3.2309346,-1.9948962,0.0010105497,0.34560788,-1.6854107,-0.13916701
390,0.27461535,2.2409666,0.045152303,-3.382941,-3.3765538,0.025737612,0.43839717,2.1092362,-0.6601258
391,0.9294371,0.49435598,-0.010877618,-3.2848377,-1.7906177,-0.0053508575,1.38016,-0.5381785,0.32881758
392,-0.34366834,-0.7907985,0.0052391537,-2.5306673,-1.4354568,-0.03521989,0.10056937,-1.3435394,-0.9449445
393,-1.426531,-0.24071115,0.057880037,-1.7808235,-0.8590472,-0.06675939,-1.5739006,-0.04808587,-0.2950047
394,0.0029723644,0.41648573,0.0005851791,-2.6731408,-1.4733882,-0.0052262307,0.39058498,0.52938,-1.4424131
395,-0.17311344,0.055066407,-0.0020218822,-2.538397,-1.4354353,-0.016653987,0.15748227,0.6056658,-0.14988281
396,0.096903235,1.8052168,0.036423117,-2.776524,-2.854917,0.042305816,0.19617072,1.9409035,-1.2814934
397,0.4284629,-0.015219867,-0.012208083,-3.0876322,-1.8130242,-0.006267579,0.10740012,-0.16807722,-0.79156744
398,-0.2501092,0.41720957,0.0041507496,-2.444973,-1.3365748,-0.011557281,-0.26031825,0.7435022,0.15983799
399,-0.04786831,-0.09631747,-0.0054842783,-2.6704807,-1.5491512,-0.018917652,0.16620272,-0.66992223,1.3632793
400,0.08501822,-0.73911303,-0.015520754,-2.8604455,-1.7750388,-0.032982066,0.4572103,-1.3933694,0.48642302
401,-0.9681932,-0.82690257,0.042877022,-2.0921628,-1.0419616,-0.063241206,-1.5638276,-1.6645467,2.395599
402,1.2059721,-1.5660174,-0.044856742,-3.5346787,-2.37755,-0.01636974,1.2706531,-1.6338146,-0.65624946
403,-0.66182876,0.210244,0.018487856,-2.1926022,-1.1935753,-0.029751284,-0.1713228,0.25487703,-0.4679777
404,0.95943594,-0.56304556,-0.031983133,-3.3415139,-1.9833875,-0.00845035,1.1761043,-0.5366292,2.1661103
405,-0.31025535,-1.5498893,0.008214176,-2.709868,-1.5667896,-0.049346253,-0.069434255,-1.0394299,0.90139997
406,0.54529977,0.5840924,-0.005239399,-3.0858917,-1.6930554,0.0020473194,0.43919832,-0.22801125,-1.2893723
407,0.82975805,0.6702343,-0.0077461386,-3.2492948,-1.7705777,0.0009319312,0.8130772,0.30212453,0.1150366
408,-0.50676894,0.6914529,0.0126341265,-2.217435,-1.2077694,-0.01860043,-1.1120101,0.35184887,-0.5903345
409,0.45140848,-1.8523135,-0.022496022,-3.1534004,-2.4112911,-0.010476286,0.7168832,-1.7284814,0.6252685
410,0.28093696,-0.23294973,-0.011179367,-2.9940975,-1.7923176,-0.018225228,0.09263164,0.11169347,0.10667573
411,-0.4339196,-0.059113145,0.0071606105,-2.3588908,-1.3252854,-0.027700057,-0.8735963,0.29357445,-0.40520307
412,0.6158813,-0.95724934,-0.04022264,-3.1739786,-1.9497006,0.00093653146,0.25450358,-0.52817124,-1.104197
413,-0.058240265,0.6298528,0.0040916693,-2.596218,-1.388218,-0.0005737622,0.051246576,0.73443115,0.6102893
414,0.88237846,0.7915096,-0.0053036837,-3.2760396,-1.7836132,-0.00032754568,0.7866719,0.5081276,0.92321146
415,-0.67879236,0.9283972,0.01965819,-2.0778081,-1.1407856,-0.022853155,-0.6549177,0.33119088,0.22502364
416,-0.15382057,1.2841395,0.017976832,-2.559659,-1.3899394,0.0066963765,-0.09273285,1.3020852,-1.10632
417,0.09921849,-0.65644306,-0.01452734,-2.8595257,-1.7638755,-0.031303693,0.1982585,-0.6917299,-0.25170812
418,-0.051376104,-0.6747845,-0.009367133,-2.7385185,-1.6553317,-0.032328248,0.29083258,-0.632593,-0.090136535
419,-0.86279976,0.103343725,0.029846527,-2.1026273,-1.1071955,-0.036012914,-1.0491997,-1.2631322,-1.378725
420,-0.19418922,0.12407279,-0.00087259617,-2.5123076,-1.407057,-0.015165513,-0.5433965,0.25517124,0.60789686
421,-0.16298977,-0.99697036,-0.0023565209,-2.718007,-1.6123197,-0.03808879,-0.39753234,-0.68859494,0.1953266
422,1.1522413,0.74386036,-0.005165321,-3.3876052,-1.8484654,-0.014266286,1.1979041,1.2820046,-0.67659324
423,0.1705571,-0.47723752,-0.013044416,-2.9112062,-1.7722913,-0.025839867,0.058870867,-1.1658998,-0.7328261
424,-0.3600663,-1.9525197,0.02236491,-2.9111755,-1.8408656,-0.06546424,-0.09589973,-2.059661,-0.3762255
425,0.67587125,1.5564446,0.012379551,-3.4018435,-2.727712,-0.05846425,0.4376089,1.844705,-0.32967246
426,-1.2860907,2.026197,0.03610041,-1.8826963,-0.8484441,-0.07198457,-1.170801,3.7841437,0.49943492
427,0.47754222,0.66659206,-0.0028926851,-3.0322294,-1.6561372,0.0034630415,0.8091752,-0.043915033,-1.2398596
428,0.23375893,3.070986,0.053085126,-3.8351555,-3.5888143,-0.047635283,0.36694562,3.2191088,0.7949
429,-0.05618295,-1.0247145,-0.0073321024,-2.8088136,-1.7029998,-0.038207393,-0.0075984,-1.2681156,1.5224209
430,0.5750744,-1.4508436,-0.03655699,-3.1673343,-2.286396,-0.0037432718,0.6751162,-1.3564792,1.054087
431,-0.2609452,0.347822,0.0033709062,-2.4407415,-1.343952,-0.013426898,-0.1743181,0.32272393,1.5649778
432,0.44155884,-0.106508434,-0.014764479,-3.0926518,-1.8241538,-0.0058061364,0.6985048,-0.9320296,-0.13863015
433,-0.30093318,-0.60390645,0.002227253,-2.5250642,-1.4425634,-0.031949706,-0.45616436,-0.61341923,-0.72156745
434,-0.6431167,0.10727072,0.017879551,-2.2195566,-1.2113763,-0.03062825,-0.929163,-0.55341804,0.3677984
435,-0.022885203,-0.64851886,-0.010868003,-2.7556105,-1.6745596,-0.03179576,-0.07308029,-0.58632004,-0.7413766
436,0.84707636,1.2478315,0.004471271,-3.3388987,-1.9041278,0.006627315,0.89134985,0.98423487,0.19356233
437,-0.57343024,0.07964033,0.014198343,-2.2613983,-1.2469193,-0.029293487,-0.58290446,0.5154924,-0.41617906
438,0.49774972,-0.27872115,-0.020929847,-3.1195838,-1.8522577,-0.002446245,0.21378294,-0.12921682,-1.3242751
439,-2.4399667,0.2047235,0.1310134,-1.175288,-0.2094047,-0.0898837,-2.5544684,0.008690476,1.251081
440,-0.43191397,1.7467003,0.03164765,-2.3091373,-1.643183,0.012456832,-0.765954,1.9964925,0.22196035
441,-0.012628198,-2.9009786,0.018166874,-4.003348,-3.2162528,-0.081131324,0.0013710409,-2.788578,-0.7340171
442,0.25830954,-0.14738506,-0.009796067,-2.9650688,-1.7594131,-0.016335147,0.16356328,-0.46707276,2.2287123
443,0.73183924,-1.1202097,-0.044710107,-3.2718396,-2.0582595,-0.0023547695,0.4589027,-1.1046308,0.013685711
444,0.30640662,-0.01065129,-0.008589141,-2.9985003,-1.761709,-0.012246551,0.2901348,-0.20010677,0.02489917
445,0.078082666,-0.6469609,-0.014152155,-2.8386612,-1.7480958,-0.03133041,-0.15476316,-0.5766742,0.025950663
446,0.78322196,-0.7984206,-0.037669763,-3.2759137,-1.9939938,0.0009998749,0.8683081,-0.7308009,0.25523436
