,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_mean_5,latent_mean_6,latent_mean_7,latent_mean_8,latent_mean_9,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,latent_logvar_5,latent_logvar_6,latent_logvar_7,latent_logvar_8,latent_logvar_9,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
178,-0.062662445,-0.0057308073,-0.0331547,-0.014430869,-1.0763028,0.08562489,-0.7521119,0.039051056,2.2776518,-0.086564444,-0.043589965,0.011029016,0.016058724,0.013953431,-1.501008,0.013074705,-3.422787,0.0559693,-2.8849688,-0.014969679,-0.9777318,-0.6834998,1.5875059,-0.22562072,-0.71688443,-1.3115971,-0.9194942,1.713237,2.5740654,1.4186213
179,-0.037421398,0.016075477,-0.007604479,-0.02478365,0.16428033,0.024206284,-0.071088076,0.012781676,0.13368475,-0.020101951,-0.03218772,0.012618478,-0.02494036,-0.01187794,-0.75628614,0.001846585,-2.6901243,0.015482127,-1.6643937,0.0006227214,-0.43296266,-1.2436014,1.4194585,0.77840006,1.0445948,-0.6944684,-0.045073934,-0.68800896,0.27994758,-0.717694
180,-0.04018329,0.024642702,0.0119801555,-0.03508893,0.033086374,0.029469263,0.3574899,0.008946957,-1.2991512,-0.011276089,-0.008081391,0.024882618,-0.008072369,-0.00052596256,-0.8411981,0.0055887084,-2.3726697,0.036700383,-1.447183,-0.016332924,-0.16007087,-0.08099963,-0.40799978,0.65403885,-0.088567875,-0.65011466,0.109987795,-0.6988684,-0.5206206,-0.59912366
181,-0.10368367,0.0013032479,0.024867186,-0.14107947,-3.0820332,0.04179159,-0.85359144,0.0029665567,-0.90127254,-0.002133822,-0.13072072,-0.057212483,-0.0018808176,0.0023520943,-3.3269005,-0.11161163,-3.1379786,0.0014151372,-2.014928,-0.1342946,-0.47450718,-0.26332176,-0.4196505,0.647544,-2.7535987,-0.38935646,-0.64834607,2.1692657,-0.83179414,0.50971335
182,-0.043204453,0.04115001,-0.00857591,-0.031125532,1.1594799,0.031606384,-0.22643799,0.03038097,-0.22423804,-0.017842961,-0.021609023,0.02819184,-0.028881831,-0.0016314425,-0.43834937,-0.017528687,-2.8330731,0.042611912,-1.6013145,0.026305534,0.13203871,-0.25179854,-0.36443004,0.95456564,1.6708349,-0.37198305,-0.3703645,-0.77629673,-0.5321456,2.1189616
183,-0.03529956,0.030084215,0.02094287,-0.057347476,-0.55617887,0.026363634,1.4256563,0.0009085052,-0.6983986,0.011262156,-0.026056105,0.028090697,-0.014906613,0.0155612435,0.037840366,-0.0055089565,-1.5511789,0.021339096,-0.8580227,-0.0013895622,-0.7255138,0.33852094,0.4906039,0.24639547,0.8985972,1.27534,1.3722559,-1.9851631,-1.5550103,2.128458
184,-0.030837353,0.042010196,0.013895454,-0.03176397,1.3596368,0.037075803,-0.15435678,0.027806517,-1.167501,-0.0044425484,-0.021177528,0.011455717,-0.049657132,-0.007854295,-1.1971034,-0.012037223,-2.8245876,0.049913544,-1.7761052,0.008664962,-0.1143564,1.1049831,0.29008034,-0.041223265,2.128388,-0.08705381,-0.54590774,-1.2681638,-0.84825873,-1.6451323
185,-0.05078597,0.054686334,-0.024135007,-0.0204245,1.6206765,0.028572205,-0.075057,0.035668146,0.4430881,-0.021206755,-0.017575508,0.028771326,-0.01704579,-0.0011099,-0.70262146,-0.018847872,-2.787352,0.031327724,-1.4285728,0.04787195,-0.5101208,-0.28782734,-0.39914313,0.56749994,0.8568574,-0.6289919,0.2992411,-0.8168573,0.09615025,-0.1484104
186,-0.067864515,0.004802676,0.021119414,-0.05725549,-1.3901298,0.028186232,-0.44019204,0.022719588,-0.3626182,-0.036839433,-0.0213835,0.016086953,-0.0009197912,0.007831151,-0.9405314,-0.041117307,-2.7955387,0.026962532,-1.6182853,-0.018503223,0.11729088,-1.401272,1.2304134,0.45252246,-1.2454988,-0.43435657,-0.77334917,-0.040385652,-0.91065526,-0.21452609
187,-0.022650741,0.026973214,0.010055202,-0.022413772,-0.035389252,0.015459353,1.2461147,-0.00011571776,-0.77731836,0.0032567717,-0.013355746,0.016173737,-0.008744052,-0.006595377,-0.95081806,0.0127993,-1.8054394,0.013413125,-0.94641894,-0.00023551472,-0.30467784,-0.53621435,0.72321975,1.0442477,-0.25245413,-1.4478217,0.9505569,1.1678852,-0.36802602,1.503036
188,-0.07305145,0.020619113,0.028625606,-0.053520564,-2.5074768,0.033025004,0.47089472,0.000902541,-0.2998743,-0.036400154,-0.007890897,0.012073996,0.031818636,0.0056398977,-2.2523994,-0.029369865,-2.2819357,0.017116338,-1.1429827,-0.034792975,0.2823526,-0.2690152,-0.039019115,1.5888139,-2.783812,-2.3140113,0.24422239,-0.31376135,0.018047094,-0.97813934
189,-0.06600733,0.0075409645,0.010764716,-0.05519588,-1.5745394,0.017817026,0.91036177,0.0030550482,0.24647087,-0.015363458,-0.040552586,0.0040195975,0.005182115,0.0060929414,-0.77457356,-0.025360577,-1.8748711,-0.012667447,-1.2089901,-0.021760147,-0.7628336,0.0461313,-1.2118733,-0.17951196,-2.876399,0.6063149,1.3276404,1.5340585,-0.3236102,0.24108583
190,-0.035496052,-0.011017801,-0.0029366931,-0.052350834,0.73201066,0.044275746,-0.77477086,0.020101577,-1.2804763,-0.0057573086,-0.038744956,-0.024050975,-0.022375638,-0.018478217,-1.933964,0.013448834,-3.3751602,0.023036448,-2.7869658,-0.020272978,-0.41146797,-0.08020133,0.99298877,-1.4881562,0.7097981,1.2111948,-1.0684215,-0.21015266,-0.88572454,-1.3573784
191,-0.068564475,0.026747573,0.016652558,-0.07226164,-1.3215609,0.03101305,0.21586408,0.010665152,-1.0114393,-0.010995926,-0.03560846,0.016944967,-0.0021802657,0.017109772,-0.5063329,-0.05385492,-2.4047153,0.044268373,-1.2183672,-0.044079915,-0.25621176,0.19200069,-1.2380265,-1.2167939,-0.9500675,0.19986841,0.49504936,0.37992257,-0.79623276,0.76107484
192,-0.024951346,0.033415847,0.0017607,-0.029149473,1.6645775,0.047977027,-0.7882396,0.032533392,-0.49630904,-0.005727277,-0.043517698,-0.01702612,-0.06095178,-0.021209134,-1.9860786,-0.017210355,-3.2452881,0.037738428,-2.0577698,0.010450145,-0.83449,1.5952259,0.16887747,-0.39864227,1.0184623,-1.7950639,-0.9396709,-0.9641109,-1.0133406,-0.5746965
193,-0.049896516,-0.03546456,-0.011456451,-0.053043008,0.18591137,0.06420057,-0.48986775,0.021714985,-1.715291,-0.025110878,-0.028901106,-0.019553406,0.014548751,-0.001079591,-1.9210739,0.043818075,-3.307477,0.038406488,-3.449272,-0.046122745,-0.4252846,-0.930985,0.33198124,1.5786475,0.5603414,-1.685231,-0.25520635,0.024603022,-1.7920337,-1.0728626
194,-0.02110759,0.043665916,0.025076779,-0.03264401,0.9328064,0.019614924,1.6754855,0.020118838,0.19879603,0.017400466,-0.021759432,0.018706692,-0.043600902,0.012165742,-0.2681669,0.00012381142,-1.4503967,0.0048848186,-0.83509195,0.039985802,0.36565652,0.6202104,0.364389,-1.697768,1.0311955,1.1535145,1.8366944,-0.7425153,0.072077245,-0.6515078
195,-0.048873387,0.006461381,-0.0002123263,-0.03676694,-0.4503302,0.021390913,0.4933917,0.010811575,0.7736573,-0.027712964,-0.024041714,0.021256588,-0.0036907461,0.0021654014,-0.49587607,0.0034405442,-2.1752248,-0.006502304,-1.3822366,-0.00076328125,-2.9549813,-0.22501925,1.2606444,0.22694564,0.55085,-1.2799728,0.69147253,0.32514113,1.0104212,-1.4612294
196,-0.09055166,0.025371598,0.021066519,-0.049959756,-2.9601674,0.030320661,0.039019167,0.00026023015,-0.34088612,-0.045702595,-0.016051505,0.0051645804,0.0318883,-0.0004832521,-2.685341,-0.039231777,-2.573238,0.0070044314,-1.399662,-0.03563178,0.16070916,-0.55735654,-0.26271552,1.2287327,-2.9301107,1.0224221,-0.5305324,-1.545139,0.27032214,0.2213857
197,-0.028681468,0.04313151,0.020027166,-0.028847665,0.9499013,0.021805052,1.428387,0.02200932,0.31768543,0.010087743,-0.019262435,0.017758187,-0.042847306,0.011641381,-0.30222416,-0.00036180578,-1.6183991,0.0051149502,-0.9754575,0.040210612,1.3712103,0.27031434,0.13146548,-0.057041712,2.321039,-1.62693,1.4849555,0.19220686,1.3844898,0.8500401
198,-0.0511026,0.01131323,0.016008886,-0.02844785,-0.6310364,0.025234427,-0.12622365,0.015424419,-0.74759567,-0.023385087,-0.009377906,0.010358123,-0.005553294,-0.0032896139,-1.3673682,-0.0021497887,-2.7157867,0.023182107,-1.678184,-0.009888338,1.8524041,0.1601097,1.1846119,0.20548503,-0.4157206,0.035452638,-0.5270023,1.371551,-1.0768547,0.7300937
199,-0.042390496,0.026998678,0.006623091,-0.021041218,-0.70299625,0.010430092,1.2895005,0.020719552,1.3270111,-0.033401016,-0.008635638,0.016817363,0.009669943,-0.0057809763,-1.0898612,-0.027848415,-1.764255,-0.013918772,-0.9100578,0.036371417,-0.24452916,-0.6189547,-0.38929874,-0.5146308,-0.5356102,0.4189731,1.248571,-0.44111723,0.69878083,0.49680126
200,-0.09200413,0.020644097,0.009468519,-0.11509431,-2.373843,0.0357351,-0.030157626,0.006552097,-0.15967524,-0.010074894,-0.09008302,0.005515318,0.002606212,0.022580488,-0.44600964,-0.08775545,-2.550245,0.029297493,-1.4795799,-0.08832052,-0.7026612,1.438838,0.18029267,-0.41902086,-2.676108,-1.3630627,-0.08877877,0.082578205,0.07759379,3.5295117
201,-0.03393051,0.02875416,-0.007842291,-0.021893052,0.88011694,0.031627044,-0.089028805,0.02522484,0.4870886,-0.017458618,-0.025711067,0.00957804,-0.03834479,-0.005179135,-0.62214947,-0.013040187,-2.7121332,0.02674961,-1.5112207,0.021596996,2.228836,0.8236884,-0.0034876554,-0.2579947,0.53689504,-1.2707472,0.15206243,-0.6244019,0.11002457,1.8865745
202,-0.07711229,-0.056548923,-0.005675286,-0.04019471,-0.44957057,0.078833684,-1.0886979,0.04185424,-1.8800616,-0.057597302,-0.024578268,-0.024737388,0.03036374,0.015567454,-2.2676933,0.038726855,-3.4994645,0.0441464,-3.8524687,-0.060731076,-0.7952777,0.17191312,1.895765,-1.3842262,-0.2724989,0.26009622,-1.0326942,0.5910307,-1.6166167,-0.5251399
203,-0.06435407,0.011186055,0.02732988,-0.019764554,-1.3271177,0.035756424,-0.33683848,0.015782667,-0.59781325,-0.023183623,-0.0034305174,-0.0034007072,-0.00031702232,0.0028405357,-1.9728551,0.0038545174,-2.8151848,0.019572705,-1.7292801,-0.010375743,0.9167915,-0.18392693,-1.530546,0.44301733,-1.3845581,1.5694816,-0.4919219,-0.83465934,-0.673227,0.15305056
204,-0.052802734,0.011231333,0.0024642346,-0.026126342,-0.8563765,0.04169684,0.13467972,0.019128652,1.3217698,-0.038112007,-0.018755078,0.009970086,0.010045012,0.005511204,-1.4057642,0.0023534328,-2.5602803,0.011865448,-1.5722156,-0.0075654956,0.33185604,0.88813734,1.7264533,0.31756037,-0.051336706,0.6393516,0.015987389,1.7069681,1.5447489,0.520762
205,-0.07750746,0.0117869545,0.004813593,-0.09362562,-2.135591,0.033155836,-0.007595271,0.0030375132,0.7456987,-0.018928375,-0.07479355,0.00605266,0.009176811,0.015765423,-1.0843027,-0.04882351,-2.619679,0.010043229,-1.511109,-0.07342593,-0.96477765,-1.0331234,-0.62251616,-0.124639094,-1.143589,1.3912486,-0.24954309,-1.2195477,0.45955983,1.7743233
206,-0.08761699,0.019276263,0.01205857,-0.10600295,-2.2592556,0.033541586,0.5064261,-0.00061190967,0.094138026,-0.0032334086,-0.08632359,0.0029853943,0.0062701027,0.023330903,-0.6075351,-0.06550903,-2.1595144,0.012848545,-1.2827206,-0.08943285,-1.3226476,-0.85701686,-0.84343654,0.79369706,-2.7045362,0.61136514,0.85064745,-0.071177065,0.25479513,1.0435009
207,-0.049256213,0.00948978,0.0016679012,-0.025839176,-0.21792357,0.031284936,-0.17278016,0.0070772953,-0.67824066,-0.00864815,-0.022133283,-0.006112981,-0.00082304305,-0.007194385,-2.0064507,0.031750344,-2.8903651,0.0072106794,-2.0877218,-0.029159065,-1.8381568,1.1725843,1.231725,0.056395132,-0.32579577,-0.45616382,0.057182685,-0.4096955,0.2896242,-0.488082
208,-0.085714765,0.01579465,0.0033973956,-0.10076654,-2.6009192,0.036422487,-0.7352991,0.010898847,0.4006964,-0.036276985,-0.070608824,0.0064495057,0.014350273,0.009591663,-1.5263116,-0.07891092,-3.190123,0.02854235,-1.7612352,-0.06915681,-0.63061804,-0.89725256,-0.2875361,-0.65439177,-3.0131192,-0.042903442,-0.37537435,-0.21025069,0.8105395,0.52666014
209,-0.04355138,0.024962384,-0.019990696,-0.021817023,1.1130118,0.038416896,-0.101417154,0.02963997,1.837228,-0.019277489,-0.028514205,-0.0062255072,-0.024055503,0.0049079414,-1.2502136,0.000671471,-2.7498803,-0.0032206904,-1.595428,0.017322268,-1.2132207,-0.21094064,0.08839062,0.81018186,2.0719337,0.28667197,0.5198604,-1.4625702,1.1394906,0.05702036
210,-0.054763682,0.03351838,0.0087396875,-0.005292423,-0.746603,0.030057313,-0.019128978,0.011772454,0.3115545,-0.022306502,-0.013236868,0.0074421987,7.6036667e-06,-0.0020478815,-2.0044527,0.013839439,-2.7044559,0.0127110435,-1.4841421,-0.014085132,1.8120756,-0.26624787,-0.71005,0.35514522,-0.639692,-2.289154,-0.061438054,-0.122134775,0.04923871,-0.24641673
211,-0.043621633,0.0042131357,0.0017845295,-0.031336054,-0.25646043,0.031558722,-0.48828566,0.014430445,-0.44643378,-0.016809655,-0.026128551,0.0011419932,-0.015864152,-0.0067673344,-1.2034118,0.0056928843,-2.991219,0.022465315,-1.9225221,-0.012391728,-0.18485151,0.5805694,0.29788464,-0.24488698,-0.4452492,1.1010739,-0.89898515,0.21201049,-0.76094353,0.6144272
212,-0.039068446,0.027650908,0.01128458,-0.0049591847,-0.43145898,0.014219384,0.72950137,0.006016044,-0.19882643,-0.014137786,-0.008364884,0.011048585,0.00079279346,-0.008121106,-1.6734644,0.0132049695,-2.1802466,0.006909685,-1.118501,-0.010231326,0.16739684,0.80597925,-0.056329682,0.60012794,-0.16919833,1.8221551,0.78555053,-0.13978513,-0.86864394,-1.3084427
213,-0.02211244,0.015987854,0.0010016116,-0.029299714,0.50214595,0.034893047,0.62353885,-0.0012437981,-1.6520338,0.0033710152,-0.016620643,-0.0032220427,-0.013360249,-0.020403717,-1.4628145,0.017821686,-2.2989664,0.029334148,-1.5853791,-0.012442978,1.1534503,0.6826495,-0.8686594,-0.75508857,0.2930712,-0.21361339,0.26500574,-0.53752714,-1.7035952,0.47506315
214,-0.01671006,0.012291497,0.013954943,-0.041559864,0.93599766,0.03436126,0.027310818,0.012726699,-1.8210225,0.0035389382,-0.026897967,-0.009278117,-0.03400253,-0.024110194,-1.8964417,0.004675499,-2.8176744,0.03982644,-2.0149772,-0.011883125,0.121393085,1.0789958,0.031555355,0.3373519,1.1856089,-0.25255924,-0.39001638,1.5385486,-1.907833,0.41164437
215,-0.030851442,-0.004266027,0.00753042,-0.052295998,0.80488926,0.04885165,-0.29496145,0.014948353,-1.5844471,0.001173364,-0.034676794,-0.030018467,-0.023747979,-0.022881597,-2.5436742,0.021884851,-3.1404057,0.023283023,-2.781226,-0.01885318,-0.7648047,-0.046651702,-2.5198061,-0.02617704,1.1124507,0.45834783,-0.54497325,1.986946,-1.1064694,0.49047685
216,-0.06420586,0.002288974,0.03689311,-0.04189635,-1.2196875,0.026655518,-0.25229037,0.026089247,-1.3850565,-0.037350934,0.0107844155,0.011542417,0.009193974,0.0028626192,-1.6010243,-0.028684337,-2.708042,0.031380676,-1.6717066,-0.0068735303,-0.8349321,-0.30093005,-2.0501523,0.5754644,-1.6329865,-0.012019958,-0.043220192,-0.5250961,-1.4629327,0.076082975
217,-0.020713598,0.021967588,0.01899342,-0.045035608,1.384145,0.04617282,-0.42495984,0.021800615,-1.6192024,0.005001802,-0.039786376,-0.020385725,-0.05127864,-0.026026033,-2.5849493,0.0018320521,-3.1375704,0.038290575,-2.3525858,-0.010405907,-0.15501806,-1.3916757,-0.04736206,-0.29044685,1.0440506,-0.027139112,-0.30130607,-1.2130665,-2.1115022,-0.16575709
218,-0.037377436,0.027233459,0.008123319,-0.020889953,-0.60096097,-0.0019505974,1.6360527,0.020883631,1.1491163,-0.030205067,-0.009032508,0.021217152,0.0047386,-0.00771142,-0.7854899,-0.03318463,-1.5187416,-0.020837113,-0.769673,0.04803898,0.007288296,-0.5835027,-1.1567229,-0.55486447,-0.6309526,-0.9536733,1.8659912,-0.5886264,1.5372412,0.2804338
219,-0.037407376,0.08501996,-0.011914911,-0.007478349,2.4943302,0.051939867,-0.7005267,0.052261107,0.60262704,-0.01521917,-0.012224113,0.0053634793,-0.06473285,0.0026837178,-1.4841423,-0.04232934,-3.2839358,0.060577624,-1.50592,0.051492795,-0.13246816,-1.5045627,0.13514604,-0.6161505,3.4291258,1.6233062,-0.63671786,-2.176157,0.5905843,1.7013428
220,-0.030813526,0.022584938,0.0016740507,-0.014057225,0.3122474,0.023604278,0.086502045,0.016255101,0.3698393,-0.01697923,-0.030747797,0.0028470894,-0.024290038,-0.015332876,-1.5232149,0.00090071606,-2.6184587,0.01225663,-1.466042,-0.0027288822,-0.48591527,-0.09192629,1.5952896,-0.23115139,-0.059150726,-1.6185627,0.04421776,-0.08109454,-0.26265103,-0.19982135
221,-0.061576728,0.00035309512,-0.01865305,-0.018016165,-0.71716845,0.065941826,-1.0299988,0.03292446,1.563496,-0.054518204,-0.04053508,-0.0019632145,0.0015952932,0.009268621,-1.5066642,0.00495643,-3.3257508,0.029068047,-2.3085694,-0.016931787,-0.45009032,-1.0241892,-1.590259,-0.40195936,-0.89391726,0.19005507,-0.9989982,0.48062497,1.4975016,0.36905608
222,-0.05147609,0.032148782,0.01088357,-0.004471777,-0.7338756,0.026870478,0.16433555,0.010358665,0.21685827,-0.021238912,-0.010706552,0.008824527,0.00090780796,-0.0027069058,-1.9292761,0.013086554,-2.562665,0.012433463,-1.3525372,-0.013733705,-1.3994333,-1.7244946,0.62816715,0.76812553,-0.83425915,-0.86929846,0.34271505,-0.41032705,-0.05937901,2.515904
223,-0.065449685,0.09392465,-0.01396561,-0.009107616,2.678608,0.063529074,-0.50762033,0.060987532,1.8595837,-0.017194746,0.0021914188,0.002067841,-0.052313454,0.033110797,-1.6275835,-0.028926428,-3.0599852,0.03295885,-1.4235427,0.059228227,0.24280834,0.0015062019,1.7613995,-1.2098311,2.3882456,0.08647964,-0.037706137,0.20711675,1.5234933,1.4443884
224,-0.068873525,0.005352395,-0.00064549025,-0.0941548,-1.7926848,0.03590001,-0.3512314,0.008019099,0.9510608,-0.02139806,-0.07482498,0.010077242,0.0032810038,0.016348833,-0.7306349,-0.04645628,-2.8446784,0.017680794,-1.5965977,-0.06708002,-0.03111462,2.2779436,-0.3017199,-1.2161694,-1.9964364,-1.3055527,-0.55525845,0.293212,0.63130176,-0.8006909
225,-0.0729924,0.020445537,0.021856437,-0.08459789,-2.1242228,0.035666015,0.46392804,-0.00027071964,-0.6433462,-0.011720825,-0.047068335,0.013150761,0.011725668,0.01756669,-0.9252012,-0.049457867,-2.1978283,0.0315092,-1.1218511,-0.06512867,-1.5311512,0.62524176,1.1248784,-1.1754603,-1.8292251,0.25704592,0.5677875,2.1362915,-0.121794224,0.6574515
226,-0.07001726,0.009167315,0.0067778854,-0.064408086,-1.5064898,0.023512375,0.6699637,0.003565628,0.15616685,-0.012924379,-0.049321517,0.0047657816,0.0015114566,0.010142518,-0.5262946,-0.031917565,-2.031083,-0.0024952404,-1.2959181,-0.033827454,-1.7990634,2.8689182,-0.5400769,0.23345909,-1.3868794,0.06537132,1.318061,-0.98326516,-0.5813525,0.8754789
227,-0.05496686,0.022063222,-0.00434108,-0.050504476,-0.027715024,0.035906866,-0.5738696,0.023734871,-0.16484642,-0.028313521,-0.022738546,0.030647188,-0.014401142,0.0084333215,-0.2810259,-0.019279657,-2.9822798,0.039906405,-1.7422303,-0.0004061386,-0.1885865,0.3128811,0.94746214,-0.52281916,-0.5392024,0.577529,-0.311947,1.5470945,0.115558356,-0.6374084
228,-0.073147155,0.01625835,0.016826807,-0.03198953,-1.7932632,0.042669374,-0.65481925,0.0088521335,0.08419478,-0.028489932,-0.020541267,0.0013055997,0.0010186238,0.007040305,-2.0573661,0.0047597564,-3.0263162,0.014533836,-1.7967584,-0.02316703,-0.5356055,-0.7567265,-1.1870866,0.16195913,-2.4469333,-0.50015754,-0.87454,0.9929196,0.46922207,0.31223118
229,-0.037515957,0.023093866,0.0019749885,-0.017708987,-0.23845884,0.019955683,0.68338096,0.016521543,1.2536894,-0.027522253,-0.021205226,0.0136800185,-0.002628447,-0.0058683977,-1.2062302,-0.007493103,-2.1428375,-0.002679769,-1.0661734,0.006667843,-0.03578636,1.1538891,-0.73667043,-0.8670125,-0.7452346,1.1377486,0.67917234,0.9487809,0.99747527,0.90159357
230,-0.026038717,0.02339313,0.014103008,-0.021344267,-0.25115365,0.0018373579,1.3844818,0.006853929,-0.052019715,-0.0033080354,-0.015898515,0.019970896,-0.007824035,-0.0023886822,-0.79534173,0.0030336701,-1.6647848,-0.005114047,-0.79063714,0.010095466,-1.4864527,1.2772572,1.9461336,-0.081997946,-0.2770745,0.3048331,2.334374,-1.189287,0.014079228,1.2362856
231,-0.035168257,0.04194523,-0.0051882067,-0.01346089,1.2787085,0.0381321,0.052160442,0.028571596,0.7275904,-0.012958245,-0.025266225,-0.00091813086,-0.046688333,-0.0064446675,-1.1770806,-0.011117715,-2.6413307,0.021105181,-1.4995942,0.031405576,-0.14936756,-0.69271964,1.8405545,-0.37748674,0.38425624,1.2273203,-0.3023476,-0.96527874,0.75846314,0.45921773
232,-0.044607494,0.050586876,-0.01911313,-0.01277765,1.7145689,0.04550099,-0.3909765,0.04242319,1.6793673,-0.01947126,-0.017189484,-0.005315581,-0.03731715,0.009056002,-1.450459,-0.019040477,-2.9894881,0.019104328,-1.4779502,0.03540676,0.81348836,-0.29773298,0.51168394,0.16492888,2.6653457,0.3478923,-0.4441112,-0.9413374,0.7577651,0.51953995
233,-0.09695693,0.029972335,0.014200352,-0.1447206,-2.0644116,0.059969984,-0.8361304,0.021254718,1.6902283,-0.0042961985,-0.14671047,-0.022312509,0.011555692,0.021193726,-2.8852134,-0.10105526,-3.1573658,0.012174243,-1.5732955,-0.11458962,-0.26517725,1.4373295,1.9318024,0.51454633,-2.3073437,-2.5807414,-0.887102,-2.130337,2.1599796,-0.61811006
234,-0.054791335,-0.012750115,0.015750831,-0.038871314,-0.49181855,0.03639334,-0.33673137,0.022269085,-1.6128263,-0.026355648,-0.0069287103,-0.007166795,0.009455305,-0.0032417104,-1.9131172,0.0057594483,-2.950764,0.027855983,-2.3434234,-0.025477875,0.3248597,1.8512527,1.0450248,1.5955517,-0.37996426,0.5901579,-0.38128728,0.8217181,-1.2916644,-0.41637194
235,-0.041720793,0.011141483,0.0077672014,-0.021215579,-0.2037804,0.016736519,0.2216729,0.010971654,-1.1187868,-0.019499402,-0.0089189205,0.0074018217,-0.00542647,-0.014283635,-1.3518493,-0.0006746929,-2.5004654,0.017783005,-1.5743816,-0.007265251,1.0785716,0.18721563,0.710743,-0.25049657,0.07128735,0.18877876,-0.0342575,0.9274184,-1.1533618,0.00038547628
236,-0.0315067,0.048186343,0.011587738,-0.019674486,1.3273761,0.041123502,-0.03244415,0.02940768,-0.23036623,-0.0076840455,-0.028070439,0.004411449,-0.058041126,-0.0111857755,-1.290869,-0.01473424,-2.6976626,0.038937673,-1.6454456,0.02445995,-1.9364213,0.119365335,-0.7419788,2.558171,1.610652,-1.0382982,0.11289215,1.0488677,-0.27717853,0.91509086
237,-0.057699643,0.02924797,0.027216155,-0.07781403,-1.0443528,0.04764538,0.4454574,0.00142782,-1.824024,-0.0013315398,-0.022577127,0.026452933,0.0051256935,0.02053575,-0.74299204,-0.021349264,-2.190908,0.055788435,-1.1899511,-0.057180077,-0.12964904,-1.4112705,-0.26532534,0.11055243,-1.5476716,-0.50267965,0.879387,1.6177078,-1.376305,0.29146332
238,-0.042007796,0.03166552,0.005066922,-0.004633978,-0.3132021,0.021112265,0.44729787,0.0044668196,-0.35691547,-0.014093409,-0.01130138,0.00978641,-0.0020720894,-0.010380456,-1.7741753,0.018474963,-2.414449,0.013448731,-1.3482327,-0.014468165,-0.29088804,-0.9338413,1.2134355,-1.9323065,-0.034795225,-1.0122484,0.23433931,-1.8445687,-0.16814898,0.41860494
239,-0.058823336,0.009388388,0.008208438,-0.047501106,-1.1222484,0.02320614,0.025523454,0.012358178,0.013847172,-0.027815651,-0.0323672,0.014628466,-0.0073123383,0.0014368966,-0.66606975,-0.028903883,-2.5027795,0.016337296,-1.4269075,-0.01662105,-0.74156046,-1.2650586,-0.11623224,0.34950987,-1.4497916,1.7284334,0.22298126,-0.11416472,-0.26117882,0.17388569
240,-0.0719267,0.012307137,-0.03560153,-0.0016455278,-1.0511291,0.08135547,-0.7424067,0.04244782,2.8394148,-0.09102565,-0.04106281,0.014794201,0.015825802,0.013699541,-1.5393474,0.0039250664,-3.3255055,0.04401782,-2.623993,-0.0046608187,0.07269935,0.79991126,0.4862248,1.0992813,0.12545621,-0.82299995,-0.9970069,-1.4347773,2.7664356,0.12871784
241,-0.043234304,0.019237818,0.008808354,-0.042480446,0.29132816,0.02389317,-0.13519591,0.022370944,-1.046262,-0.021378838,-0.014731174,0.032205895,-0.019100439,0.0005682036,-0.27243173,-0.012968749,-2.6960125,0.041044667,-1.6975017,-0.006791951,-0.34615004,1.9615171,0.6524397,-0.63332784,0.47537482,-0.47042802,-0.27692533,0.16250105,-1.1375445,-0.37673375
242,-0.028979413,0.05118804,0.023696592,-0.020854587,1.1624472,0.027693141,1.1987698,0.025024768,0.34150952,0.005772978,-0.020988856,0.010196667,-0.05231058,0.0033794567,-0.92906874,-0.004865544,-1.7983016,0.010043904,-1.0634462,0.04095736,-2.0914123,-0.04172348,-0.82526344,-0.13954125,-0.2217964,-0.7913376,0.42157143,0.6455231,0.6010486,-0.9017992
243,-0.048047036,0.016756555,0.0039357245,-0.017334308,-0.4449424,0.027597237,-0.2816702,0.014174768,0.015150845,-0.020349246,-0.021887038,0.0050716456,-0.011774946,-0.005498551,-1.4430829,0.008074425,-2.863005,0.016288757,-1.7151433,-0.01006556,0.09103319,1.2622237,-1.1611611,2.0010843,-0.114569336,-0.95959574,0.15994006,0.09085708,-0.057755247,0.38899136
244,-0.044954713,0.01474263,0.006314948,-0.018331716,-0.55559057,0.024151895,0.22595835,0.0132683795,0.83613646,-0.024389438,-0.019620696,0.011871036,-0.00025231764,0.00083322264,-1.2897711,0.0076735774,-2.439519,0.0042044297,-1.277515,-0.013168294,-1.8910351,-1.1335483,-0.17483969,1.1901402,-0.7565801,-1.2709603,0.49466616,0.74483436,0.1394977,-0.47778487
245,-0.04003756,0.021101488,0.00020134449,-0.013002743,-0.20058307,0.018780053,0.33836308,0.007906301,-0.05928421,-0.019205686,-0.018121336,0.013181001,-0.008648433,-0.00996247,-1.1758134,0.008508576,-2.406456,0.010720088,-1.3514984,-0.0072081666,0.25422218,1.0855286,1.5783,-0.46350807,-0.4412887,1.4971528,0.446942,0.7687157,-0.03899312,1.076011
