,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
323,0.62123847,1.5774876,-1.0555494,-1.6959494,1.1622212,1.1458428
324,0.66882074,-0.086776406,-1.4231675,-2.956372,1.0570159,-0.36649385
325,-0.20306358,1.119905,-1.1704929,-1.8688109,-0.34647727,1.0236708
326,0.22787642,-1.5257998,-2.0570524,-3.4277058,0.49329388,-1.3413672
327,0.07870126,2.1388652,-1.0347807,-1.3787664,-0.51012033,2.2174392
328,0.49459147,1.5318443,-1.0459158,-1.7456574,0.28728002,2.4101918
329,0.15968996,1.6487302,-1.0258064,-1.7471842,-0.11966354,1.1525636
330,0.20502603,0.8999113,-1.2435488,-2.0386713,0.44081625,1.3045571
331,0.3014388,0.061222404,-1.6858287,-2.642572,0.2925202,-0.33983552
332,2.4721699,-1.0767218,-2.1248567,-4.0748696,1.7683127,-1.0959182
333,-1.3822165,0.32212237,-1.2616593,-2.3802907,-1.4620266,0.36098167
334,0.71758235,2.1016774,-0.83843553,-1.4146237,2.1861157,1.9724566
335,-1.0637542,1.2132387,-1.2570364,-1.8361688,-1.8099487,1.9055891
336,1.2370363,-0.69501454,-2.2237387,-3.23176,1.4639502,-0.7155448
337,-1.1906619,0.6146072,-1.1697037,-2.2207325,-1.5126736,1.2992473
338,0.4647075,0.01399979,-1.7377231,-2.6764715,0.6760395,0.34273306
339,0.36018115,-0.104891926,-1.3804917,-2.6039891,-0.29749602,0.09006235
340,2.285573,-0.5200838,-1.8432604,-3.6131382,2.482686,-0.49401698
341,0.5005213,0.4918342,-1.3175101,-2.6850438,0.0003220439,0.26038182
342,1.0220501,1.6334376,-0.98285985,-1.6717021,1.2370372,1.9130646
343,0.2869932,1.2258809,-1.219301,-2.0659246,0.27545848,1.577307
344,-0.5731312,0.8817822,-1.1697268,-2.1589637,-0.72066796,0.57008344
345,0.9632933,1.4655942,-1.047214,-1.7258153,1.1086397,1.2828201
346,-0.7302036,0.40988013,-1.471091,-2.4500356,-0.4793528,0.49096203
347,-1.2821292,0.37554595,-1.497087,-2.6240623,-1.8727286,0.34263527
348,-0.1370031,1.0829289,-1.2800031,-2.0177531,-0.55623275,1.1465734
349,2.4884834,-0.21821703,-1.8268764,-3.580275,2.5244715,-0.36781263
350,-0.3621652,-0.38476825,-1.7746525,-3.0193772,0.09144431,-0.35538667
351,0.108866155,0.16930678,-1.3385363,-2.6672726,0.82125753,0.23899043
352,-0.45083094,0.103067756,-1.1993492,-2.54202,-0.947268,0.6216718
353,2.5400844,-0.47090802,-2.2503493,-3.256919,2.1799183,-0.5537829
354,-1.019202,0.6123203,-1.4502556,-2.3222866,-0.7930514,0.5553471
355,-1.8417577,-0.58743405,-1.8600934,-3.3016014,-1.2634621,-0.64181477
356,-0.79387975,0.28569934,-1.5009928,-2.5927436,-0.87954587,0.8159534
357,-1.0630535,0.25332937,-1.6266973,-2.7579153,-0.8044915,0.23186381
358,0.9874884,-0.93391454,-1.907511,-3.591312,0.41338933,-0.7193528
359,-0.68426347,-0.41092598,-1.6470649,-3.0606341,-0.96731305,-0.011923999
360,0.2688223,0.063222796,-1.441137,-2.9283357,-0.5885525,-0.17212285
361,0.33305562,-0.6418942,-1.8881943,-3.128724,0.6147685,-0.7042735
362,1.6126512,0.20325652,-2.2511122,-2.9086308,1.64517,-0.25582647
363,0.42987216,-1.1543295,-2.0604465,-3.4021595,0.48369002,-1.0872948
364,0.3281021,-0.5406257,-1.6386858,-3.1539981,0.31648892,-0.32936645
365,-0.74840546,-0.6941876,-1.8265648,-3.3586607,-1.6483344,-0.9179342
366,-0.8324081,0.69784415,-1.3089728,-2.1867442,-1.5883905,0.9840623
367,-0.6314007,-0.58277637,-1.6552026,-3.0467417,-0.1703319,-0.7088321
368,0.015559971,-0.17628902,-1.5756882,-3.0756054,-0.2434485,-0.2951162
369,-1.239711,0.6158086,-1.3625574,-2.3180938,-1.6137843,0.67814636
370,0.017324865,0.9026296,-1.2949073,-2.172855,-0.59905505,1.1538343
371,-0.09604305,1.3527831,-1.1164975,-1.7669954,-0.2021775,0.7700171
372,-1.4465376,-0.86859846,-1.9396482,-3.3379865,-1.5441356,-1.0432916
373,0.0074976087,-0.39299065,-1.6771619,-2.915062,0.2711502,-0.4340717
374,1.7042061,0.09367299,-1.6401486,-3.0932705,1.947985,0.19428149
375,-0.22572488,-0.20122862,-1.9473133,-2.9828854,-0.16107559,-0.1892505
376,0.31390262,2.331011,-0.9265187,-1.2431754,0.46988076,2.1641307
377,1.1742598,-0.6120477,-2.115095,-3.0880632,1.323416,-0.45470566
378,-0.8468342,1.2600318,-1.3407199,-1.8912265,-0.3088603,1.2469187
379,0.12412298,0.04209605,-1.5108819,-2.6063397,0.6817204,0.07451554
380,0.92054975,-0.04993832,-1.5552869,-2.8490279,0.6836775,-0.52432406
381,0.5002805,-0.834306,-1.8679094,-3.1353436,0.57887506,-0.77455825
382,-1.2066922,-0.53240573,-1.7107874,-3.1192362,-0.66754705,-0.20439607
383,-1.834805,-0.5165938,-1.8946185,-3.340914,-1.5169356,-0.53823364
384,0.60101557,0.094634384,-1.602278,-2.5816712,0.3281892,0.23625873
385,2.2748466,-1.1667328,-2.128021,-3.5707698,1.8185322,-1.0156183
386,2.490209,0.946169,-1.5719923,-2.1680257,2.2381473,1.2860925
387,0.3817312,-0.64259255,-2.025988,-3.1834872,0.5687341,-0.86982405
388,0.40479243,-1.1575038,-1.803877,-3.1657171,0.27890116,-1.4961381
389,0.720422,0.73716426,-1.4154651,-2.188811,0.7244999,0.30288413
390,0.58595085,0.13686499,-1.4481506,-2.824854,0.8576087,0.15698627
391,-1.1124488,-0.81496596,-2.1012464,-3.4061408,-1.0971906,-0.7153586
392,-0.56505734,0.6073359,-1.287785,-2.0863976,-1.3524773,-0.010207593
393,-1.8006717,-0.44652885,-1.8106799,-3.244857,-1.5282955,-0.41942278
394,-0.11848089,0.8422916,-1.2281452,-2.267924,-0.13514063,1.2348928
395,-0.12385672,0.7310127,-1.181871,-2.3515646,0.18301341,0.73357505
396,-0.2003066,0.6379461,-1.2099488,-2.3687155,0.07680401,0.32125324
397,-0.9323802,0.7106242,-1.1761281,-2.1347876,-0.92949826,0.36905375
398,-0.23688525,0.9091923,-1.1711237,-2.191885,-0.9205571,0.8174594
399,2.4178329,0.614678,-1.9236896,-2.5109358,2.933693,0.7866368
400,0.4047072,-0.95190513,-1.9325472,-3.3354704,0.3830135,-1.2121723
401,-0.11596608,0.15262946,-1.406497,-2.5701818,1.0647932,-0.2518191
402,-0.66305065,0.058549374,-1.4937274,-2.7233996,-0.17194262,-0.12671289
403,-1.9230994,-0.95605946,-2.0132272,-3.4573293,-2.7209651,-0.8791087
404,-0.20911095,-0.05481693,-1.3027205,-2.6225872,0.97477245,0.13278562
405,-0.7582147,-0.34720197,-1.4619833,-2.8370876,-0.81642467,-0.33383965
406,-1.0810821,1.1203569,-1.544256,-1.7765716,-0.99437463,1.1854011
407,0.7662306,0.40681365,-1.5081131,-2.6549087,0.49588123,0.20984854
408,0.13974726,-0.89899015,-1.845999,-3.2528052,-0.0044262856,-0.8588407
409,2.374178,-0.35874715,-2.3295226,-3.116167,2.2051418,-0.6084402
410,1.6964709,-1.0780404,-2.187314,-3.9594607,1.4196794,-1.1919159
411,-0.99143434,-0.3813642,-1.7830527,-3.1793823,-0.66980076,-0.24538319
412,-0.4059363,-0.7541671,-1.7361239,-3.136321,-0.4474351,-0.9042938
413,1.1059963,-0.21223287,-1.7966385,-2.738957,1.0455106,-0.19416225
414,-3.1632366,-0.83177316,-2.6808703,-4.12684,-3.0620003,-1.150667
415,-0.9746419,-0.40663716,-1.6959375,-3.070879,-0.74186194,-0.5047356
416,-0.5398579,-0.6423455,-1.7121613,-3.0997195,-0.5061017,-0.48294666
417,-0.22821438,-0.33676264,-1.8682795,-3.0176644,0.13460082,-0.54188967
418,-0.5226325,-0.10397503,-1.8420208,-2.9410822,-0.52739114,0.13621733
419,0.13242882,-0.3015623,-1.4436587,-2.7594278,0.19954064,-0.13300899
420,0.17566723,0.5888045,-1.4328061,-2.3123355,1.3738174,0.14825165
421,-0.9603198,-0.2563854,-1.6513357,-3.0389912,-1.3786242,-0.1548874
422,0.026647925,0.53120255,-1.3382659,-2.425078,0.642624,1.1569184
423,0.1636393,0.020775527,-1.3426994,-2.7425244,0.019762725,-0.02386918
424,0.11234528,-0.18121013,-1.7759407,-2.8183255,-0.05519052,-0.34363568
425,-0.66966945,0.0031098425,-1.3242755,-2.6853588,-0.844352,-0.30949593
426,1.2221243,0.8497164,-1.3624886,-2.2393062,1.1014043,0.8818926
427,-0.74466354,-0.96305966,-1.9039677,-3.3203006,-0.7786838,-1.4258143
428,-0.37047437,0.7538768,-1.1538291,-2.2668228,-0.6677147,0.97632664
429,-2.2246504,0.59051037,-2.2714384,-1.9207929,-2.1482887,0.6164289
430,0.616048,0.3531163,-1.4575438,-2.6204085,0.83837783,0.39576933
431,0.4930693,-1.3196963,-2.667471,-3.6708894,0.7874765,-1.4732413
432,-0.24194801,-0.4115202,-1.7726564,-3.0324738,0.23888761,-0.7481876
433,1.4236292,0.014601558,-1.7051235,-2.6358557,1.0829942,-0.44303924
434,0.9590949,-0.2995461,-2.3415234,-3.133273,0.98252565,-0.4089471
435,-0.6513448,0.76986074,-1.2694106,-2.107507,-0.20063105,0.8357129
436,-0.1327256,-0.10818067,-1.4026828,-2.781108,-0.767933,-0.07041475
437,1.7720839,-0.011834502,-1.6256859,-3.2227993,1.185972,-0.12622638
438,0.05726725,-0.71321845,-1.8329132,-3.144258,-0.5253076,-1.105723
439,-1.5098238,-0.18009989,-1.742199,-3.16569,-1.9522811,0.07156126
440,-0.06388152,1.0422384,-1.266403,-2.161322,0.37166914,0.85146546
441,0.76487744,0.49823686,-1.3251446,-2.3238497,1.2747333,0.90653753
442,-1.339332,-0.41604927,-1.6083754,-3.0028558,-0.38117492,-0.17217092
443,0.83635604,1.2891959,-1.2330372,-2.0828466,0.9348808,1.778795
444,1.1475879,-0.09503247,-1.6279321,-2.6842363,0.91100395,0.11570755
445,-0.08919531,0.6123277,-1.2417094,-2.1950421,0.50382876,1.1207942
446,0.9182025,0.7476238,-1.3998048,-2.211802,0.49686784,0.64849836
447,2.181211,1.292083,-1.1325191,-1.8548415,2.3408778,1.4198697
448,-0.6137507,1.2955267,-1.1494333,-1.8097062,-0.5870311,0.47305727
449,-0.22782606,-1.0345886,-2.152754,-3.4277167,0.016278207,-0.95910317
450,1.5299405,0.6367799,-1.5058334,-2.5026212,2.2276967,0.5432845
451,1.277511,-0.31403655,-1.5992496,-2.7907414,2.1982973,-0.6468533
452,-1.2581773,-0.59320736,-1.8365993,-3.2606196,-2.2678607,-0.651153
453,-0.40425694,-0.5056626,-2.0272093,-3.2209687,-0.4179234,-0.61715645
454,-0.29242766,-0.4811076,-1.8960385,-3.1338,0.11521125,0.05153644
455,0.25858068,-0.015342593,-1.4773147,-2.5954685,0.4563375,-0.11710261
456,1.6416386,0.14697787,-1.7094743,-3.0154648,2.1616282,0.005819276
457,0.16942942,1.5811018,-1.1957898,-1.6313577,1.2658098,1.4779514
458,-0.637493,0.83603895,-1.3288608,-2.08048,-0.81734514,0.96583176
459,-0.55897397,1.3676924,-1.1632383,-1.7997003,-0.73015034,1.8401668
460,1.2886702,0.12678137,-1.516579,-3.1610136,0.95835304,0.23954818
461,1.8400155,0.066010684,-1.8378239,-2.7008035,2.0899463,0.000660941
462,1.2576407,0.48665473,-1.5718226,-2.3437283,0.9495172,0.33579123
463,1.8089486,-0.02886255,-1.7210422,-2.9019704,1.3618957,0.09508312
464,0.5652851,-0.7411679,-2.5687122,-3.4534569,0.49890843,-0.90508705
465,-0.9747326,0.33020887,-1.3329866,-2.4758584,-1.6660624,0.97514594
466,-0.120022595,-0.076844215,-1.4621938,-2.7184112,0.021338552,0.088932514
467,-0.4979444,0.664312,-1.2277908,-2.304601,-0.70968944,0.81313026
468,-0.20561051,-0.73959947,-2.1923265,-3.3055751,-0.72938055,-0.9783342
469,-1.280297,0.56806314,-1.1918776,-2.268323,-0.45717782,0.7646696
470,-1.8427572,-0.79284894,-2.040946,-3.487033,-2.0096147,-0.5167608
471,1.2151444,-1.5293893,-3.8515,-4.250966,0.9985442,-1.2712183
472,-1.3578756,-0.17702618,-1.9878591,-3.242629,-1.0078462,0.09109002
473,-0.9014925,0.73085785,-1.0311942,-2.0882418,-1.1634662,0.062416077
474,0.7104472,-0.3139124,-1.7211423,-2.7856016,0.17569399,-0.4825312
475,0.013973892,-0.49071133,-1.6494356,-2.957652,0.58645374,-0.8320104
476,-1.35424,0.6123291,-1.1416315,-2.2066345,-1.9174116,0.7449032
477,0.32164472,1.6666168,-1.0236948,-1.6824963,0.25614524,1.7473979
478,-2.2292843,-0.16181424,-1.7154579,-3.1441827,-2.0317605,-0.2567771
479,3.101132,-0.7327086,-2.110677,-3.6996565,3.033654,-0.7941775
480,-0.63140565,1.2076641,-1.1910758,-1.936479,0.13056576,0.93505013
481,1.6360043,0.052606642,-1.6952902,-2.9522686,2.1889555,0.19816351
482,1.6739393,-0.57785696,-1.7061661,-3.3203146,1.0867891,-1.0313756
483,0.91527724,0.005603701,-1.9874818,-2.7835963,0.5667705,0.02171928
484,0.5803913,-1.2746955,-2.1157625,-3.355996,0.25850898,-1.1767303
485,-0.63300556,0.75595737,-1.4097764,-2.1681805,-0.11623454,0.7374605
486,-1.4245216,-0.4562703,-1.883043,-3.29907,-1.1818709,-0.33239663
487,0.07749975,0.10872382,-1.2924869,-2.4306748,0.5663257,0.22390237
488,0.75675154,-0.3571546,-1.6552502,-3.249907,0.26413843,-0.26126865
489,-1.9434406,1.301385,-1.604343,-1.6690643,-2.2205265,1.1373868
490,-0.6014967,-0.20423856,-1.4402579,-2.7737668,-0.5599805,-0.13365951
491,0.6731752,0.048284948,-1.3891506,-2.6639793,1.1969391,0.23781787
492,1.1541646,1.6507045,-1.0048721,-1.6555364,0.76676404,1.756127
493,0.7820431,-0.8532597,-2.6230478,-3.471372,0.72276294,-0.7817905
494,1.3238279,-0.44242156,-2.686818,-3.4055374,1.0191789,-0.73361444
495,-0.32119474,0.38658342,-1.3579814,-2.4430888,-0.51037085,0.14943627
496,1.2686468,-0.21300508,-1.6762516,-3.2036266,1.2121557,0.11375697
497,2.0401554,-0.7590545,-2.6907115,-3.4165351,1.8359159,-0.6495263
498,0.32262313,0.7280083,-1.2532246,-2.2946486,0.9539846,0.73562944
499,0.7010685,-0.76435864,-2.5167177,-3.391324,0.52841,-0.88499427
500,-3.612245,0.683344,-2.6744847,-2.1698363,-3.400856,0.7350887
501,1.4623581,-0.14334439,-1.6226346,-3.2898984,1.0418732,-0.37482744
502,0.5616487,-0.6372675,-2.445507,-3.3613605,0.5522234,-0.30142152
503,-0.73623824,0.63690853,-1.2226729,-2.2331653,-0.35040268,0.56559503
504,-0.093167484,-0.33386177,-1.7372847,-2.9276118,-0.22993293,-0.015782654
505,1.5786899,0.21236324,-1.6780554,-2.9019876,1.5558718,0.14637572
506,3.4594727,-0.9600775,-2.127914,-4.0455914,3.5328424,-0.8976527
507,-0.17118767,0.059107274,-1.4651215,-2.642922,0.27984554,0.1694452
508,-1.0337312,1.7953192,-1.5262976,-1.4006361,-0.6235051,1.9566025
509,0.15646243,-0.7762313,-2.069902,-3.2844844,0.1458223,-0.6820839
510,-1.0855263,-0.68872863,-1.757109,-3.1767726,-0.75935334,-0.85438555
511,-2.183228,0.10126755,-1.4786357,-2.7636979,-2.3764255,-0.38950184
512,-1.7852103,-0.24936137,-1.8119746,-3.2526453,-2.3252382,-0.21342333
513,0.86060953,0.2597176,-1.5899982,-2.4754283,1.1623447,-0.0030953884
514,-1.4961393,-0.099420235,-1.5390778,-2.9507768,-1.4950212,-0.117383905
515,0.6218358,0.79528725,-1.4474722,-2.4830143,0.5116074,0.706301
516,0.9821266,1.1899692,-1.2521702,-2.072463,1.9174187,1.0692201
517,0.38273442,-0.36905432,-2.151223,-3.063868,0.176206,-0.50218785
518,2.404858,0.89051914,-1.4296758,-2.0617766,1.8170631,0.8532891
519,0.88305914,1.3649074,-1.1854354,-2.0041156,0.9684463,0.7614214
520,0.6336616,0.802148,-1.3779659,-2.230566,1.064878,0.6558161
521,-1.1768229,0.09414691,-1.6973891,-2.5361764,-0.8881837,-0.48242766
522,1.8114265,-0.36011922,-1.649784,-3.1463819,1.848679,-0.48738956
523,-0.98733777,0.7607584,-1.1549475,-2.0939384,-1.502953,0.8574958
524,0.48702538,0.32938012,-1.5005596,-2.4299753,0.5612767,0.22502464
525,0.46908236,-0.8039385,-2.5427885,-3.4848666,0.18637398,-0.768393
526,0.2082088,0.6885259,-1.2329309,-2.482792,0.4547717,0.4446108
527,-0.48999768,0.31272933,-1.6157956,-2.5892081,-0.2948182,0.28630736
528,0.77133334,1.33527,-1.1718795,-1.9287777,1.6827788,1.3356628
529,0.6119014,-0.42226052,-1.8359318,-2.9194136,-0.08203542,-0.5944538
530,1.3577096,-0.86738074,-2.3101916,-3.276527,1.3353379,-1.0818167
531,2.2819762,-0.77105737,-2.0716445,-3.4496737,2.0945141,-0.7753254
532,1.3566452,-0.642002,-1.8554695,-3.6661532,0.99844146,-0.6908121
533,-0.61780024,0.46133074,-1.2645512,-2.32765,-0.8282583,0.35843557
534,-0.09261668,0.077035666,-1.4685061,-2.9296932,-0.8687101,-0.12778668
535,-2.3923812,0.9510578,-1.8692951,-1.9181253,-2.8234372,0.94521177
536,2.2104707,0.23348156,-2.525831,-3.0730147,2.341634,0.3180438
537,-0.45155042,0.89168394,-1.33477,-2.064809,0.40650314,0.4947491
538,1.3664943,-0.1363287,-1.5463067,-2.8706408,0.99454683,0.035038337
539,0.44520962,-0.78266084,-2.030781,-3.1992283,0.53857034,-0.9252296
540,-1.4404681,-0.12165119,-1.9388027,-3.2084124,-1.7396865,-0.040988863
541,-1.1152425,-0.64610255,-1.7911456,-3.2024608,-1.5658201,-0.8335422
542,0.5401447,1.5805876,-1.0709989,-1.7572598,1.1469367,1.1838611
543,-5.0254054,2.0031986,-3.3664193,-0.83884287,-5.043734,1.9126502
544,0.19977343,-1.1881258,-2.1181812,-3.3923187,0.4079177,-0.89998543
545,-0.035218954,-0.35881555,-1.882118,-2.988512,-0.038482733,0.021561086
546,1.3183963,-1.1871176,-1.9758266,-3.2196138,0.51358163,-1.1310617
547,-1.0512805,-0.960987,-1.9977942,-3.4535396,-0.84896475,-0.8066621
548,-0.073846936,-0.7655593,-1.9024264,-3.6548991,0.64589375,-0.723968
549,0.16827416,-0.43180692,-1.7260762,-3.0782807,0.14011939,-0.6498494
550,-2.7637987,0.8754461,-2.3776731,-1.9901757,-2.5533767,1.3852762
551,0.75400007,0.64167225,-1.2907267,-2.2014506,1.3079908,1.3990391
552,0.6647303,0.8050487,-1.3506591,-2.1877222,1.200105,-0.18341053
553,-0.35918075,0.3322697,-1.3067362,-2.4191563,-0.785985,-0.083337516
554,0.036831975,-0.3087959,-1.5634718,-2.8149707,0.049010176,-0.20243886
555,-1.2648597,-0.09080039,-1.5358565,-2.9349551,-0.827829,0.012582526
556,-0.12951678,-0.15570275,-1.499639,-3.0206807,0.19585368,-0.38516623
557,-1.4134014,0.35752293,-1.241364,-2.3883224,-1.316807,0.07343808
558,0.26039112,2.1271167,-1.0492089,-1.3321879,0.27267632,1.3187883
559,-0.3124572,-0.30868983,-1.5743384,-2.8847651,-1.5642914,-0.4110247
560,0.16605335,-0.010631666,-1.4258286,-2.6146338,0.44859222,-0.26415056
561,0.07248026,1.1827017,-1.1362896,-2.0052245,-0.012615874,1.3660495
562,0.53391063,-0.13038905,-1.8308522,-2.7508552,0.7231927,0.4850192
563,0.49569345,0.23626027,-1.5726542,-2.5565012,0.7630829,0.46801805
564,1.9680799,-0.15666243,-2.1167269,-2.8292263,1.6768912,-0.4358737
565,1.4906417,1.1014707,-1.2406353,-1.9745578,1.0615939,0.8625524
566,0.0852344,-0.5039393,-2.3358405,-3.2833142,-0.5561782,-0.4892262
567,-0.7594396,0.15352932,-1.5752484,-2.7276912,-0.5128462,0.22499137
568,0.039494216,-1.0211449,-1.9308506,-3.3045945,0.0070856214,-1.1726904
569,-0.5731127,0.32697514,-1.493129,-2.5074165,-1.0787346,0.17084277
570,-0.3041135,-1.5583438,-2.1233807,-3.5617418,-0.9376597,-1.3348324
571,-0.6463587,0.117855966,-1.4969238,-2.6888397,-0.74537635,0.0036714673
572,-0.6576025,-0.0012514889,-1.2700878,-2.6155949,-2.1569557,0.0009933794
573,0.07804161,0.026816577,-1.7639546,-2.6949499,-0.19491273,-0.36836487
574,-0.74912983,1.2981333,-1.2377934,-1.8368888,-0.35748884,1.0791506
575,-0.32927194,0.1175119,-1.3907394,-2.597748,-0.08805969,0.38756892
576,0.92224026,-1.5287038,-2.1515687,-3.541318,0.3837365,-1.5580826
577,-0.45789796,0.5250149,-1.2229416,-2.2552395,-0.20609,0.14362809
578,-0.1281274,-0.38680494,-1.8283063,-3.0217853,-0.32867542,0.12477714
579,-0.40672612,0.5867572,-1.3976951,-2.2716637,0.43025476,0.7740993
580,2.008903,-0.066413745,-1.7437911,-3.1466658,1.7409046,-0.27596998
581,0.19648212,0.28487763,-1.5422441,-2.4910023,0.5877843,0.37975276
582,0.579162,-0.38575056,-1.9161552,-2.9062934,-0.09231508,-0.45994034
583,-1.9613017,-0.7763976,-2.8979473,-3.4701977,-1.6010329,-0.5258364
584,3.5284739,-2.0141048,-2.6169634,-4.491908,3.1769626,-1.8360009
585,0.11464298,-0.15285727,-1.7799301,-2.7950087,-0.14378157,-0.33901548
586,2.0688343,1.0693623,-1.2649546,-1.9714789,1.5728273,0.12277603
587,-0.98206913,1.6299381,-1.3586273,-1.5469061,-1.2393868,1.5495316
588,-1.7202739,-0.1566187,-1.7255769,-3.1574507,-2.4798617,-0.008064285
589,-0.20849031,-1.259923,-2.838148,-3.851128,-0.452569,-1.2827663
590,-1.4077481,-0.55536604,-1.8559134,-3.2716856,-1.5880935,-0.7913663
591,1.6789955,-0.30271378,-2.0794108,-2.8892221,2.4572473,-0.5785886
592,0.28659016,0.27784637,-1.5212586,-2.482537,1.2072623,0.3290751
593,0.86568534,-1.051237,-3.0387025,-3.753664,0.98029613,-1.4415281
594,-0.008123159,1.4704689,-1.1132839,-1.7236044,-0.24906051,1.9009274
595,1.0123049,-0.24964476,-1.6622646,-2.7121685,1.1600935,0.28401345
596,1.0422374,-0.27939892,-1.6746248,-2.9563658,1.2329365,-0.104028866
597,-0.11583215,-0.34912747,-1.7586143,-2.9569383,-0.866305,-0.081308156
598,2.6323414,-0.7834648,-2.3392289,-3.515336,2.845066,-0.7839358
599,-0.4742051,-0.18867245,-1.3802667,-2.7209883,-0.96606874,-0.3875807
600,-0.46666813,1.111312,-1.1597472,-2.0044913,0.08502734,0.88602567
601,0.97465813,-0.896744,-2.0414479,-3.1879132,0.8998143,-0.75744975
602,2.043529,-0.27857476,-1.9699008,-2.9417863,2.8837771,-0.32806787
603,-0.09828937,1.7085528,-0.99395317,-1.5776987,-0.1444028,1.4336283
604,-2.137899,0.21406743,-2.1891263,-2.2706456,-1.855654,0.056825742
605,0.7569493,-0.6837932,-2.522293,-3.4125142,0.8863141,-0.6761914
606,0.014659703,-0.020879328,-1.375593,-2.6129177,-0.6035143,-0.44560707
607,0.34419042,-0.110940635,-1.694432,-2.7259653,0.4454801,0.20375708
608,-0.8098229,0.13455072,-1.3554474,-2.674791,-1.2570611,-0.21351162
609,0.26674145,0.52920306,-1.4681989,-2.4131322,0.2690193,0.48422408
610,-1.559063,0.4983469,-1.1678348,-2.3226216,-1.615651,0.5541055
611,2.0199223,0.062407285,-2.4510646,-3.0543976,1.4931161,0.34120217
612,-0.027837157,1.4712707,-1.2453849,-1.6784716,-1.0250933,2.029369
613,0.6257341,1.3280653,-1.0808799,-1.8847543,0.3313748,1.5036659
614,0.7498888,-0.20393527,-1.5710591,-3.2304296,1.3405805,-0.32623693
615,-0.0100470185,-0.84542096,-1.7573478,-3.136685,-0.4114515,-0.871259
616,0.46355474,-0.10807355,-1.5437517,-2.866394,0.9820096,-0.3931809
617,-0.5022335,-0.95438766,-2.4658937,-3.5465012,-0.30860043,-0.7450021
618,-3.597477,1.1208167,-2.665856,-1.6472347,-3.6344433,0.8833369
619,-0.5009205,-0.047851875,-1.5894798,-2.7943199,-0.22258693,-0.18163265
620,-0.85108244,0.8468667,-1.2903131,-2.0730753,-1.1477907,0.55558884
621,0.16925389,-0.64308584,-2.3031006,-3.3086228,-0.41596854,-0.5312426
622,-4.8803053,1.7165262,-3.4555097,-1.0898983,-4.500969,1.8055326
623,0.0032152534,0.042460054,-1.4123851,-2.5845697,-0.44201392,0.43345407
624,-0.5019268,0.121774286,-1.5980182,-2.6940832,-0.7517594,-0.07386775
625,-0.35520753,1.8152584,-1.2286979,-1.5578506,0.105575025,1.5319258
626,-0.33642185,-0.13967295,-1.6853639,-2.8558097,-0.34476754,-0.5845618
627,-0.4396972,-0.9106451,-1.9216897,-3.3951094,-0.7792109,-0.932768
628,0.3696106,0.14315403,-1.4393775,-2.5259047,0.007508129,-0.3947314
629,0.5305295,0.5981623,-1.3380647,-2.522731,0.31138083,0.61528814
630,1.0761561,0.5335983,-1.5579495,-2.6001678,1.0827913,0.9751516
631,1.5320872,-0.26648673,-1.6645972,-3.4464502,1.3142627,-0.2043185
632,-2.6929169,-0.27062532,-2.8688176,-3.0238671,-2.514003,-0.31406596
633,1.2029127,1.3687571,-1.150409,-1.8602062,1.6566434,0.858032
634,0.3693465,-0.5534267,-1.9199226,-3.0465899,-0.035292357,-0.37313175
635,-0.8848934,0.932531,-1.161397,-1.98811,-0.43221352,1.1726726
636,-1.454931,-1.6675724,-2.8099914,-4.0620327,-1.3017216,-1.70806
637,-0.54664224,-0.60802984,-1.8893499,-3.2246294,-0.47728115,-0.67367655
638,0.16688228,2.0916808,-0.9988811,-1.3894118,0.4930254,2.1598732
639,-0.3796733,0.2811415,-1.2430036,-2.434623,0.011989653,0.156355
640,-1.0551729,0.36775038,-1.5979211,-2.6335974,-1.7554393,0.08010146
641,-0.18036926,0.6524323,-1.478045,-2.2377348,-0.1492601,0.7710429
642,-0.6279141,0.16652325,-1.4121456,-2.5985332,-0.046724617,0.6370096
643,1.5082747,0.16656834,-1.6438552,-2.4745636,1.2147447,0.7687753
644,-0.7744881,0.01870361,-1.5733718,-2.7986054,-1.0753307,0.40643987
645,0.8833289,0.7055563,-1.4199772,-2.2381797,0.40887636,1.0853372
646,0.35158384,-0.32316345,-1.6121519,-2.8071275,0.7650585,-0.41415396
647,-0.40195215,0.9732821,-1.3069856,-1.9916723,0.29083413,1.2643619
648,-1.3126539,0.27349618,-1.3119018,-2.542391,-0.81151193,0.03857711
649,2.008439,-0.691092,-2.746667,-3.4404035,2.0903366,-1.0655297
650,-2.4383287,1.1926135,-2.014479,-1.5433378,-1.5950744,0.22806549
651,0.7528597,1.4849204,-1.180206,-1.999104,0.4708632,1.7670515
652,-1.6224612,0.30603096,-1.7921762,-2.2542233,-1.0069275,0.09648408
653,-1.7991638,0.46519688,-1.230796,-2.3959126,-2.9264183,0.09487727
654,-1.1588299,1.4679723,-1.3984153,-1.6065416,-0.62661165,1.7567449
655,-1.1731768,-0.071660146,-1.4803276,-2.8584113,-1.4926004,0.09850235
656,0.91541505,0.8865982,-1.2592883,-2.0990555,0.32388538,0.2507779
657,-1.1141043,1.4664866,-1.4677765,-1.6539747,-1.0256859,1.1916696
658,-2.4911356,0.20403916,-2.6527267,-2.811773,-2.529719,0.23575014
659,0.82834125,-0.24718484,-1.8506483,-2.8053744,1.047399,-0.33135596
